form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00109017,19142359,,,COM,Committee to ReElect Craig Blair for Senate,,,,,,47 Wasser Drive,,Martinsburg,WV,25403,,,2023-10-02,2000.00,0.00,"Craig Blair, STATE SENATE 15th WV",011,,,,Blair,Craig,,WV Sen.,,,,,,,,,,,,"Craig Blair, STATE SENATE 15th WV"
SB29,C00109017,19142360,,,COM,Committee to Re-Elect Chris Phillips,,,,,,742 Sawmill Road,,Buckhannon,WV,26201,,,2023-10-02,1000.00,0.00,"Chris Phillips, STATE HOUSE 68th WV",011,,,,Phillips,Chris,,WV Del.,,,,,,,,,,,,"Chris Phillips, STATE HOUSE 68th WV"
SB29,C00109017,19142361,,,COM,Committee to Elect Criss for House,,,,,,PO Box 1652,,Parkersburg,WV,26102,,,2023-10-02,1000.00,0.00,"Vernon Criss, STATE HOUSE 12th WV",011,,,,Criss,Vernon,,WV Del.,,,,,,,,,,,,"Vernon Criss, STATE HOUSE 12th WV"
SB29,C00109017,19142362,,,COM,Committee to Elect Jack David Woodrum,,,,,,PO Box 1496,,Hinton,WV,25951,,,2023-10-02,1000.00,0.00,"Jack Woodrum, STATE SENATE 10th WV",011,,,,Woodrum,Jack,,WV Sen.,,,,,,,,,,,,"Jack Woodrum, STATE SENATE 10th WV"
SB29,C00109017,19155228,,,COM,Steve Kolbeck for State Senate,,,,,,713 S 5th Street,,Brandon,SD,57005,,,2023-10-18,250.00,0.00,"Steve Kolbeck, STATE SENATE 2nd SD",011,,,,Kolbeck,Steve,,,,,,,,,,,,,,"Steve Kolbeck, STATE SENATE 2nd SD"
SB29,C00109017,19155229,,,COM,Committee to Elect David Wheeler,,,,,,PO Box 1363,,Huron,SD,57350,,,2023-10-18,250.00,0.00,"David Wheeler, STATE SENATE 22nd SD",011,,,,Wheeler,David,,SD Sen.,,,,,,,,,,,,"David Wheeler, STATE SENATE 22nd SD"
SB29,C00109017,19155230,,,COM,Committee to Elect Helene Duhamel,,,,,,1622 West Boulevard,,Rapid City,SD,57701,,,2023-10-18,250.00,0.00,"Helene Duhamel, STATE SENATE 32nd SD",011,,,,Duhamel,Helene,,SD Sen.,,,,,,,,,,,,"Helene Duhamel, STATE SENATE 32nd SD"
SB29,C00109017,19155231,,,COM,Crabtree for SD,,,,,,115 Woodland Dr,,Madison,SD,57042,,,2023-10-18,250.00,0.00,"Casey Crabtree, STATE SENATE 8th SD",011,,,,Crabtree,Casey,,SD Sen.,,,,,,,,,,,,"Casey Crabtree, STATE SENATE 8th SD"
SB29,C00109017,19155232,,,COM,Committee to Elect Michael Diedrich,,,,,,4884 Cliff Dr,,Rapid City,SD,57702,,,2023-10-18,250.00,0.00,"Michael Diedrich, STATE SENATE 34th SD",011,,,,Diedrich,Michael,,SD Sen.,,,,,,,,,,,,"Michael Diedrich, STATE SENATE 34th SD"
SB29,C00109017,19155233,,,COM,Committee to Elect Michael Weisgram,,,,,,114 Port Charlotte Ave,,Ft. Pierre,SD,57532,,,2023-10-18,250.00,0.00,"Mike Weisgram, STATE HOUSE 24th SD",011,,,,Weisgram,Mike,,SD Rep.,,,,,,,,,,,,"Mike Weisgram, STATE HOUSE 24th SD"
