form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00274944,SB23.63258,,,PAC,ALL FOR OUR COUNTRY LEADERSHIP PAC,,,,,,"C/O M. VON NIDA, 328 MASSACHUSETTS","AVE, NE",WASHINGTON,DC,20002,O2024,OTHER,2024-06-12,1000.00,,,,C00629212,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.63259,,,CCM,CARAVEO FOR CONGRESS,,,,,,6129 LONG MEADOW ROAD,,McLEAN,VA,22101,P2024,,2024-06-12,1000.00,,,,C00787788,,,,,,,,H,CO,08,,,,,,,,
SB23,C00274944,SB23.63260,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,114 LEXINGTON DR,C/O HM CONSULTING,SILVER SPRING,MD,20901,G2024,,2024-06-12,1000.00,,,,C00661777,,,,,,,,H,IL,04,,,,,,,,
SB23,C00274944,SB23.63261,,,CCM,DON BACON FOR CONGRESS,,,,,,"217 3RD STREET, SE",C/O J. BOGART,WASHINGTON,DC,20003,G2024,,2024-06-12,2500.00,,,,C00575167,,,,,,,,H,NE,02,,,,,,,,
SB23,C00274944,SB23.63262,,,CCM,GUTHRIE FOR CONGRESS,,,,,,"410 1ST STREET, SE, FLOOR 2",ELEVATED GRP,WASHINGTON,DC,20003,G2024,,2024-06-12,2000.00,,,,C00445023,,,,,,,,H,KY,02,,,,,,,,
SB23,C00274944,SB23.63263,,,CCM,JASON SMITH FOR CONGRESS,,,,,,"439 NEW JERSEY AVE, SE",GRAND VALLEY,WASHINGTON,DC,20003,G2024,,2024-06-12,2000.00,,,,C00541862,,,,,,,,H,MO,08,,,,,,,,
SB23,C00274944,SB23.63266,,,CCM,JUDY CHU FOR CONGRESS,,,,,,1531 PURDUE AVE,,LOS ANGELES,CA,90025,G2024,,2024-06-12,1000.00,,,,C00458125,,,,,,,,H,CA,27,,,,,,,,
SB23,C00274944,SB23.63267,,,CCM,KAINE VICTORY FUND,,,,,,1490-5A QUARTERPATH RD #272,,WILLIAMSBURG,VA,23185,O2024,OTHER,2024-06-12,1000.00,,,,C00833350,,,,,,,,S,VA,,,,,,,,,
SB23,C00274944,SB23.63268,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,"499 SOUTH CAPITOL STREET, SW",SUITE 420,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,,,C00506832,,,,,,,,H,TX,33,,,,,,,,
SB23,C00274944,SB23.63270,,,CCM,MORAN VICTORY COMMITTEE,,,,,,220 W WINDSOR AVENUE,,ALEXANDRIA,VA,22301,O2024,OTHER,2024-06-12,2500.00,,,,C00616268,,,,,,,,,KS,,,,,,,,,
SB23,C00274944,SB23.63271,,,CCM,PALLONE FOR CONGRESS,,,,,,495 BROADWAY,,LONG BRANCH,NJ,07740,G2024,,2024-06-12,1000.00,,,,C00226928,,,,,,,,H,NJ,06,,,,,,,,
SB23,C00274944,SB23.63272,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,415 NEW JERSEY AVE SE,UNIT 1,WASHINGTON,DC,20003,P2024,,2024-06-12,2500.00,,,,C00226522,,,,,,,,H,MA,01,,,,,,,,
