form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00274944,SB23.63031,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,"422 FIRST STREET, SE, FLOOR 3",BLAIR WILSON,WASHINGTON,DC,20003,P2024,,2024-04-24,1000.00,,,,C00543967,,,,,,,,H,GA,01,,,,,,,,
SB23,C00274944,SB23.63026,,,CCM,DR. KIM SCHRIER FOR CONGRESS,,,,,,"499 South Capitol Street, SW",Suite 420,Washington,DC,20003,G2024,,2024-04-10,2500.00,,,,C00652628,,,,,,,,H,WA,08,,,,,,,,
SB23,C00274944,SB23.63027,,,CCM,DR. KIM SCHRIER FOR CONGRESS,,,,,,"499 South Capitol Street, SW",Suite 420,Washington,DC,20003,P2024,,2024-04-10,500.00,,,,C00652628,,,,,,,,H,WA,08,,,,,,,,
SB23,C00274944,SB23.63032,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,5827 COLFAX,C/O 814 CONSULTING,ALEXANDRIA,VA,22311,G2024,,2024-04-24,2000.00,,,,C00674259,,,,,,,,H,PA,13,,,,,,,,
SB23,C00274944,SB23.63033,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,"439 NEW JERSEY AVE, SE",GRAND VALLEY CONSULTING,WASHINGTON,DC,20003,P2024,,2024-04-24,2000.00,,,,C00540617,,,,,,,,H,AZ,01,,,,,,,,
SB23,C00274944,SB23.63034,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,1020 NORTH FAIRFAX STREET,SUITE 201,ALEXANDRIA,VA,22314,G2024,,2024-04-24,1500.00,,,,C00436386,,,,,,,,S,WY,00,,,,,,,,
SB23,C00274944,SB23.63028,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,600 PENNSYLAVANIA AVE SE,#15845,WASHINGTON,DC,20003,P2024,,2024-04-10,3000.00,,,,C00573949,,,,,,,,H,NJ,05,,,,,,,,
SB23,C00274944,SB23.63035,,,PAC,MAD 4 PA PAC,,,,,,"499 S. CAPITOL STREET, SW",SUITE 420,WASHINGTON,DC,20003,P2024,,2024-04-24,2000.00,,,,C00670844,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.63030,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,P.O. BOX 15096,STRATHDEE GRP,WASHINGTON,DC,20003,P2024,,2024-04-10,1000.00,,,,C00668228,,,,,,,,H,NV,04,,,,,,,,
SB23,C00274944,SB23.63036,,,PAC,PRAIRIE POLITICAL ACTION COMMITTEE,,,,,,200 East Jefferson Street,,Falls Church,VA,22046,O2024,OTHER,2024-04-24,1000.00,,,,C00347195,,,,,,,,,,,,,,,,,,
