form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00137265,B875912,,,CCM,Andy Barr for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,G2024,,2024-06-14,1000.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00137265,B875918,,,CCM,Claudia Tenney for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,P2024,,2024-06-14,1000.00,,Contribution,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00137265,B875914,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave Se #15180,,Washington,DC,20003,G2024,,2024-06-14,1500.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00137265,B875911,,,CCM,LaHood for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VI,22311,G2024,,2024-06-14,1000.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00137265,B875916,,,CCM,Sherman for Congress,,,,,,660 Pennsylvania Ave SE Ste 202,,Washington,DC,20003,G2024,,2024-06-14,1000.00,,Contribution,011,C00308742,,H6CA24113,Sherman,Brad,,,,H,CA,32,,,,,,,,
SB23,C00137265,B875913,,,CCM,Suozzi for Congress,,,,,,530 8th St SE,,Washington,DC,20003,P2024,,2024-06-14,1000.00,,Contribution,011,C00607200,,H6NY03247,Suozzi,Tom,,,,H,NY,03,,,,,,,,
SB23,C00137265,B876603,,,CCM,French Hill for Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,G2024,,2024-06-21,1000.00,,Contribution,011,C00551275,,H4AR02141,Hill,French,,,,H,AR,02,,,,,,,,
SB23,C00137265,B876607,,,CCM,Hoyer's Majority Fund,,,,,,1032 15TH STREET NW Suite 247,,Washington,DC,20005,O2024,Not Applicable,2024-06-21,1500.00,,Contribution,011,C00513002,,,,,,,,,,,,,,,,,,
SB23,C00137265,B876605,,,CCM,Neal for Congress,,,,,,415 New Jersey Avenue SE - Suite 1,,Washington,DC,20003,P2024,,2024-06-21,1000.00,,Contribution,011,C00226522,,H8MA02041,Neal,Richard,E,,,H,MA,01,,,,,,,,
SB23,C00137265,B876606,,,CCM,Neal for Congress,,,,,,415 New Jersey Avenue SE - Suite 1,,Washington,DC,20003,G2024,,2024-06-21,1500.00,,Contribution,011,C00226522,,H8MA02041,Neal,Richard,E,,,H,MA,01,,,,,,,,
SB23,C00137265,B876604,,,COM,Team Fitz,,,,,,5101 Yuma Street NW,,Washington,DC,20016,O2024,Not Applicable,2024-06-21,1000.00,,Contribution,011,C00652644,,,,,,,,,, ,,,,,,,,
SB23,C00137265,B877290,,,CCM,Bill Cassidy for US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2024-06-29,1000.00,,Contribution,011,C00543983,,S4LA00107,Cassidy,William (Bill),,,,S,LA, ,,,,,,,,
SB23,C00137265,B877289,,,CCM,French Hill for Arkansas,,,,,,824 S. Milledge Ave Suite 101,,Athens,GA,30605,G2024,,2024-06-29,1000.00,,Contribution,011,C00551275,,H4AR02141,Hill,French,,,,H,AR,02,,,,,,,,
SB23,C00137265,B871563,,,CCM,Himes for Congress,,,,,,857 Post Road #312,,Fairfield,CT,06824,O2024,Convention,2024-05-06,1000.00,,Contribution,011,C00434191,,H8CT04172,Himes,Jim,,,,H,CT,04,,,,,,,X,As disclosed in 2024 June Monthly Report.
SB23,C00137265,B871564,,,CCM,Himes for Congress,,,,,,857 Post Road #312,,Fairfield,CT,06824,G2024,,2024-06-01,1000.00,,Contribution,011,C00434191,,H8CT04172,Himes,Jim,,,,H,CT,04,,,,,,,X,Redesignation of above contribution to General.
