form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00830687,500977922,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-10-02,47761.69,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500977923,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-10-10,35737.67,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976447,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-10-18,127242.26,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976448,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-10-24,63330.87,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976449,,,ORG,Democratic Party Of Wisconsin,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,G2024,,2024-10-28,44364.88,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976236,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,G2024,,2024-10-17,25555.01,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976237,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,G2024,,2024-10-23,20163.85,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976238,,,PAC,PEOPLE'S VOICE PAC,,,,,,PO Box 685,,Madison,WI,537010685,G2024,,2024-10-27,10670.02,0.00,Joint Fundraising Distribution,,C00410092,,,,,,,,,,,,,,,,,,
SB22,C00830687,500977921,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-10-09,81816.65,0.00,Joint Fundraising Disbursement,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976239,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-10-17,231894.91,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976240,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-10-23,156243.77,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
SB22,C00830687,500976241,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-10-27,79274.44,0.00,Joint Fundraising Distribution,,,,,,,,,,,,,,,,,,,,
