form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00830687,500969693,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-06,4423.24,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969694,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-13,12411.96,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969695,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-16,3111.07,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969696,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-20,5829.73,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969697,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-23,3708.01,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969698,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-27,5517.28,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969699,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-30,5871.83,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969700,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-31,876.02,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969701,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-03,3123.71,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969702,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-05,435.67,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969703,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-06,0.79,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969704,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-10,124.63,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969705,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-17,2.06,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500969706,,,ORG,ActBlue,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-24,133.00,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500976541,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,G2024,,2024-10-27,117.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500976542,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,G2024,,2024-10-29,117.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500976505,,,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,G2024,,2024-10-29,33.75,0.00,Office Equipment and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500976508,,,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,G2024,,2024-10-29,33.75,0.00,Office Equipment and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500976512,,,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,G2024,,2024-10-29,9.09,0.00,Office Equipment and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500977929,,,ORG,Best Western Premier Park Hotel,,,,,,22 S Carroll St,,Madison,WI,537033309,G2024,,2024-10-02,500.00,0.00,Fundraising Event Venue Deposit,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500976554,,,ORG,Best Western Premier Park Hotel,,,,,,22 S Carroll St,,Madison,WI,537033309,G2024,,2024-10-23,987.34,0.00,Fundraising Event Catering,,,,,,,,,,,,,,,,,,,,
