form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00242024,SB29.10131,,,PAC,Boone County Democratic Women's Club,,,,,,12007 Lower River Rd,,Union,KY,41091,,,2024-09-18,240.00,,Fundraiser,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10134,,,PAC,Cincinnati AFL-CIO COPE,,,,,,1385 Tennessee Ave,2nd Floor,Cincinnati,OH,45229,,,2024-09-18,1750.00,,Fundraiser,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10122,,,CCM,Citizens for Blessing,,,,,,3378 Dolomar Dr,,Cincinnati,OH,45239,,,2024-09-16,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10124,,,CCM,Dr. Terry Johnson for Ohio,,,,,,1609 Offnere St,,Portsmouth,OH,45662,,,2024-09-16,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10062,,,CCM,Friends for Karen Brownlee,,,,,,8417 Preakness Ln,,Cincinnati,OH,45249,,,2024-07-17,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10101,,,CCM,Friends of Allen Freeman,,,,,,1276 Ten Mile Rd,,New Richmond,OH,45157,,,2024-08-21,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10100,,,CCM,Friends of Driehaus,,,,,,433 Old McMillan,,Cincinnati,OH,45219,,,2024-08-21,1000.00,,Fundraiser,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10063,,,CCM,Friends of Rachel Baker,,,,,,7807 Asbury Hills Dr,,Cincinnati,OH,45255,,,2024-07-17,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10092,,,CCM,Friends to Elect Alicia Reece,,,,,,762 E Mittchell Ave,,Cincinnati,OH,45229,,,2024-08-15,1000.00,,Fundraiser,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10099,,,CCM,Friends to Elect Jessica Miranda,,,,,,11511 Oxfordshire Lane,,Forest Park,OH,45240,,,2024-08-21,2000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10102,,,CCM,Ghiz for Judge,,,,,,PO Box 951,,Cincinnati,OH,45201,,,2024-08-21,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10132,,,CCM,Jill Schiller for Treasurer,,,,,,35 E 7th Street,Suite 610,Cincinnati,OH,45202,,,2024-09-18,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10098,,,CCM,Jim Neil for Sheriff,,,,,,1623 Dalton Ave,Suite 14621,Cincinnati,OH,45250,,,2024-08-21,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10067,,,PAC,Northern KY Central Labor Council PAC,,,,,,PO Box 18305,,Erlanger,KY,41018,,,2024-07-18,760.00,,Fundraiser,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10068,,,PAC,Northern KY Central Labor Council PAC,,,,,,PO Box 18305,,Erlanger,KY,41018,,,2024-07-18,100.00,,Ad,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10133,,,CCM,People for McGuffey for Sheriff,,,,,,2692 Madison Rd Ste N 1,Unit 208,Cincinnati,OH,45208,,,2024-09-18,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10123,,,CCM,Steve Wilson for Ohio,,,,,,102 E Orchard Ave,,Lebanon,OH,45036,,,2024-09-16,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10130,,,CCM,Terry Hatton for State Representative,,,,,,PO Box 73223,,Bellevue,KY,41073,,,2024-09-18,2100.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10054,,,PAC,UA Union Plumbers & Pipefitters Vote! PAC,,,,,,Three Park Place,,Annapolis,MD,21401,,,2024-07-01,10941.76,,Payroll Deductions,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10080,,,PAC,UA Union Plumbers & Pipefitters Vote! PAC,,,,,,Three Park Place,,Annapolis,MD,21401,,,2024-08-01,9107.24,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10113,,,PAC,UA Union Plumbers & Pipefitters Vote! PAC,,,,,,Three Park Place,,Annapolis,MD,21401,,,2024-09-03,9951.01,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00242024,SB29.10070,,,PTY,Warren County Democratic Party,,,,,,PO Box 705,,Lebanon,OH,45036,,,2024-07-23,640.00,,Fundraiser,,,,,,,,,,,,,,,,,,,,
