form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00826230,SB21B.4677,,,ORG,CAPITAL CAMPAIGN GROUP,,,,,,4030 HENDERSON BLVD,SUITE 351,TAMPA,FL,33629,,,2023-07-31,10000.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4678,,,ORG,CAPITAL CAMPAIGN GROUP,,,,,,4030 HENDERSON BLVD,SUITE 351,TAMPA,FL,33629,,,2023-09-01,197.76,,FUNDRAISING CONSULTING EXPENSE,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4706,,,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2023-06-28,273.75,,TRAVEL: CAR RENTAL [SB21B.4702],,,,,,,,,,,,,,,,,,,X,
SB21B,C00826230,SB21B.4702,,,IND,,MOSER,MEAGAN,,,,P.O. BOX 2743,,BRANDON,FL,33509,,,2023-07-06,961.51,,EXPENSE REIMBURSEMENT: SEE ITEMIZED IF REQUIRED,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4708,,,IND,,MOSER,MEAGAN,,,,P.O. BOX 2743,,BRANDON,FL,33509,,,2023-07-06,323.57,,TRAVEL: MILEAGE [SB21B.4702],,,,,,,,,,,,,,,,,,,X,
SB21B,C00826230,SB21B.4704,,,ORG,OFFICE DEPOT,,,,,,6600 NORTH MILITARY TRAIL,,BOCA RATON,FL,33496,,,2023-06-27,141.02,,OFFICE SUPPLIES [SB21B.4702],,,,,,,,,,,,,,,,,,,X,
SB21B,C00826230,SB21B.4707,,,ORG,OFFICE DEPOT,,,,,,6600 NORTH MILITARY TRAIL,,BOCA RATON,FL,33496,,,2023-06-29,130.84,,OFFICE SUPPLIES [SB21B.4702],,,,,,,,,,,,,,,,,,,X,
SB21B,C00826230,SB21B.4680,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-07-28,510.20,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4681,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-08-21,500.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4682,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-09-01,548.45,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4686,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-03,177.25,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00826230,SB21B.4683,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2023-07-05,560.07,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
