form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00632133,500291040,,,ORG,2050 Advisors LLC,,,,,,2704 Woodley Pl NW,,Washington,DC,200081517,,,2024-10-04,2500.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290878,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-01,10.03,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290879,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-01,37.34,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290880,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-01,69.69,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290881,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-01,1838.32,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290883,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-01,8.90,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290938,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-08,2.29,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290939,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-08,10.01,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290940,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-08,44.96,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290941,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-08,164.32,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500290942,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-08,9.89,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291055,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-15,214.68,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291057,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-15,16.59,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291058,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-15,41.23,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291059,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-15,2185.55,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291060,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-15,7.90,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291249,,,ORG,American Express,,,,,,PO Box 6504488,,Dallas,TX,75265,,,2024-10-04,5753.02,0.00,Credit Card Payment - See Below - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500291495,500291249,SB29,ORG,1Password,,,,,,317 Adelaide Street West,,"Toronto, Ontario ON Canada",ZZ,00000,,,2024-10-04,34.21,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500291496,500291249,SB29,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-10-04,9.99,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500291497,500291249,SB29,ORG,Airtable,,,,,,155 5Th St,,San Francisco,CA,941032919,,,2024-10-04,173.52,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
