form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00542621,500735041,,,ORG,ADP,,,,,,225 2nd Ave,,Waltham,MA,024511122,,,2024-10-30,2485.66,0.00,See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735051,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-10-23,68.90,0.00,Online Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735042,,,ORG,ADP,,,,,,225 2nd Ave,,Waltham,MA,024511122,,,2024-10-30,757.04,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500734923,,,ORG,Kieloch Consulting,,,,,,228 2nd St SE,,Washington,DC,200031943,,,2024-11-01,3000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735063,,,ORG,Kieloch Consulting,,,,,,228 2nd St SE,,Washington,DC,200031943,,,2024-10-19,3000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735044,,,ORG,ADP,,,,,,225 2nd Ave,,Waltham,MA,024511122,,,2024-10-30,25.50,0.00,Workers Compensation,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500734916,,,ORG,ADP,,,,,,225 2nd Ave,,Waltham,MA,024511122,,,2024-11-08,138.25,0.00,Payroll Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735047,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,65.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735068,,,ORG,AT&T Universal Card,,,,,,PO Box 70166,,Philadelphia,PA,191760166,,,2024-10-30,611.19,0.00,See Memo Entry,,,,,,,,,,,,,,,,,,,,
SB21B,C00542621,500735065,500735068,SB21B,ORG,Corner Bakery,,,,,,529 14th St NW,,Washington,DC,200451000,,,2024-10-30,227.20,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00542621,500735066,500735068,SB21B,ORG,Honeyleaf Platters,,,,,,2113 26th St S,,Arlington,VA,222062813,,,2024-10-30,209.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00542621,500735067,500735068,SB21B,ORG,Capitol Hill Wine and Spirits,,,,,,323 Pennsylvania Ave SE,,Washington,DC,200031148,,,2024-10-30,174.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00542621,500733349,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-11-04,19.75,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
