form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00109017,19266095,,,CCM,August Pfluger For Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,P2024,,2024-04-18,-2000.00,0.00,,011,C00719294,August Pfluger For Congress,H0TX11230,Pfluger,August,,Rep.,II,H,TX,11,,,,,,,X,Re-designation on 04/18/2024
SB23,C00109017,19299505,,,PAC,Jobs and Innovation Matter PAC,,,,,,PO Box 15320,,Washington,DC,20003,,,2024-04-01,2500.00,0.00,,011,C00494112,,,,,,,,,,,,,,,,,,
SB23,C00109017,19299506,,,CCM,Adrian Smith For Congress,,,,,,1126 Avenue A,Ste 6,Scottsbluff,NE,693613563,G2024,,2024-04-01,5000.00,0.00,,011,C00412890,Adrian Smith For Congress,H6NE03115,Smith,Adrian,,Rep.,,H,NE,03,,,,,,,,
SB23,C00109017,19299507,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,P2024,,2024-04-01,2000.00,0.00,,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,
SB23,C00109017,19299508,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 Milton Ave,# 1448,Janesville,WI,535451129,G2024,,2024-04-01,3000.00,0.00,,011,C00677286,"Steil For Wisconsin, Inc.",H8WI01156,Steil,Bryan,,Rep.,,H,WI,01,,,,,,,,
SB23,C00109017,19310527,,,PAC,Nebraska Sandhills PAC,,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,,,2024-04-12,5000.00,0.00,,011,C00540054,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310528,,,PAC,Jobs Opportunity and New Ideas PAC,,,,,,PO Box 93441,,Des Moines,IA,50393,,,2024-04-12,5000.00,0.00,,011,C00566851,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310529,,,PAC,Moderate Democrats PAC,,,,,,PO Box 70179,,Washington,DC,20024,,,2024-04-12,5000.00,0.00,,011,C00436022,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310530,,,PAC,STEER PAC,,,,,,111 S Durbin St,Ste 300,Casper,WY,82601,,,2024-04-12,5000.00,0.00,,011,C00762682,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310532,,,PAC,Wild and Wonderful PAC,,,,,,"332 W. Lee Hwy, #303",,Warrenton,VA,20186,,,2024-04-12,5000.00,0.00,,011,C00489336,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310533,,,PAC,Dirigo PAC,,,,,,P.O. Box 1355,,Alexandria,VA,22313,,,2024-04-12,2500.00,0.00,,011,C00391797,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310534,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,P2024,,2024-04-12,1000.00,0.00,,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,
SB23,C00109017,19310535,,,CCM,Walberg For Congress,,,,,,PO Box 1362,317 W Washington Ave,Jackson,MI,492041362,G2024,,2024-04-12,4000.00,0.00,,011,C00390724,Walberg For Congress,H4MI07103,Walberg,Tim,,Rep.,,H,MI,05,,,,,,,,
SB23,C00109017,19310537,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,630220050,P2024,,2024-04-12,1000.00,0.00,,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann,,Rep.,,H,MO,02,,,,,,,,
SB23,C00109017,19310538,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,630220050,G2024,,2024-04-12,2000.00,0.00,,011,C00495846,Ann Wagner For Congress,H2MO02102,Wagner,Ann,,Rep.,,H,MO,02,,,,,,,,
SB23,C00109017,19310539,,,CCM,Texans For Ronny Jackson,,,,,,PO Box 53058,,Amarillo,TX,79159,G2024,,2024-04-12,3000.00,0.00,,011,C00730531,Texans For Ronny Jackson,H0TX13228,Jackson,Ronny,,Rep.,,H,TX,13,,,,,,,,
SB23,C00109017,19310540,,,CCM,Greg Steube For Congress,,,,,,5317 Fruitville Rd,# 102,Sarasota,FL,342326402,G2024,,2024-04-12,3000.00,0.00,,011,C00671891,Greg Steube For Congress,H8FL17053,Steube,Greg,,Rep.,,H,FL,17,,,,,,,,
SB23,C00109017,19310541,,,CCM,Rob Wittman For Congress,,,,,,PO Box 427,,Alexandria,VA,22313,G2024,,2024-04-12,4000.00,0.00,,011,C00441014,Rob Wittman For Congress,H8VA01147,Wittman,Rob,,Rep.,PhD,H,VA,01,,,,,,,,
SB23,C00109017,19310542,,,CCM,Guthrie For Congress,,,,,,PO Box 22401,,Louisville,KY,40252,G2024,,2024-04-12,5000.00,0.00,,011,C00445023,Guthrie For Congress,H8KY02031,Guthrie,Brett,,Rep.,,H,KY,02,,,,,,,,
SB23,C00109017,19310543,,,PAC,BRETTPAC,,,,,,504 Derek Avenue,,Elizabethtown,KY,42701,,,2024-04-12,5000.00,0.00,,011,C00483487,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310544,,,CCM,Vern Buchanan For Congress,,,,,,P. O. Box 48928,,Sarasota,FL,34230,P2024,,2024-04-12,2000.00,0.00,,011,C00412759,Vern Buchanan For Congress,H6FL13148,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,
SB23,C00109017,19310545,,,CCM,Vern Buchanan For Congress,,,,,,P. O. Box 48928,,Sarasota,FL,34230,G2024,,2024-04-12,500.00,0.00,,011,C00412759,Vern Buchanan For Congress,H6FL13148,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,
SB23,C00109017,19310546,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,672782952,G2024,,2024-04-12,2000.00,0.00,,011,C00632067,Ron Estes For Congress,H8KS04112,Estes,Ron,,Rep.,,H,KS,04,,,,,,,,
SB23,C00109017,19310548,,,CCM,Sullivan For Us Senate,,,,,,3705 Arctic Blvd #447,,Anchorage,AK,99503,G2026,,2024-04-12,2000.00,0.00,,011,C00551093,Sullivan For Us Senate,S4AK00214,Sullivan,Daniel,S.,Sen.,,S,AK,,,,,,,,,
SB23,C00109017,19310549,,,PAC,True North PAC,,,,,,901 N Washington Street,Suite 700,Alexandria,VA,22314,,,2024-04-12,5000.00,0.00,,011,C00571000,,,,,,,,,,,,,,,,,,
SB23,C00109017,19310564,,,CCM,Banks For Senate,,,,,,PO Box 11431,,Fort Wayne,IN,468581431,G2024,,2024-04-18,5000.00,0.00,,011,C00577999,Banks For Senate,S4IN00196,Banks,Jim,,Rep.,,H,IN,03,,,,,,,,
SB23,C00109017,19310565,,,CCM,Shaheen For Senate,,,,,,PO Box 33079,,Washington,NH,20033,P2026,,2024-04-18,2000.00,0.00,,011,C00457325,Shaheen For Senate,S0NH00219,Shaheen,Jeanne,,Sen.,,S,NH,,,,,,,,,
SB23,C00109017,19310567,,,CCM,Maggie For Nh,,,,,,PO Box 298,,Concord,NH,03302,P2028,,2024-04-18,1000.00,0.00,,011,C00588772,Maggie For Nh,S6NH00091,Hassan,Maggie,,Sen.,,S,NH,,,,,,,,,
SB23,C00109017,19310569,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,95758,P2024,,2024-04-18,1000.00,0.00,,011,C00461061,Bera For Congress,H0CA03078,Bera,Ami,,Rep.,M.D.,H,CA,06,,,,,,,,
SB23,C00109017,19310570,,,CCM,Ted Lieu For Congress,,,,,,777 S. Figueroa St.,Suite 4050,Los Angeles,CA,90017,G2024,,2024-04-18,2000.00,0.00,,011,C00556506,Ted Lieu For Congress,H4CA33119,Lieu,Ted,,Rep.,,H,CA,36,,,,,,,,
SB23,C00109017,19310572,,,CCM,Richard E Neal For Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,G2024,,2024-04-18,5000.00,0.00,,011,C00226522,Richard E Neal For Congress Committee,H8MA02041,Neal,Richard,,Rep.,,H,MA,01,,,,,,,,
SB23,C00109017,19310573,,,CCM,Finstad For Congress,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2024-04-18,2000.00,0.00,,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,Rep.,,H,MN,01,,,,,,,,
SB23,C00109017,19321477,,,CCM,August Pfluger For Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,P2024,,2024-02-22,2000.00,0.00,Funds Reported On March monthly report,011,C00719294,August Pfluger For Congress,H0TX11230,Pfluger,August,,Rep.,II,H,TX,11,,,,,,,X,Funds Reported On March monthly report
SB23,C00109017,19321478,,,CCM,August Pfluger For Congress,,,,,,PO Box 3530,,San Angelo,TX,76902,G2024,,2024-04-18,2000.00,0.00,Re-designated funds for trans. dated 2/22/2024,011,C00719294,August Pfluger For Congress,H0TX11230,Pfluger,August,,Rep.,II,H,TX,11,,,,,,,X,Re-designated funds for trans. dated 2/22/2024
