form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00655423,500461730,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00655423,500479630,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00655423,500461740,,,CCM,WILEY NICKEL FOR CONGRESS,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00763045,,,NICKEL,WILEY,,,,H,NC,13,,,,,,,,
SB23,C00655423,500483470,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00668228,,,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00655423,500479670,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00655423,500488311,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00655423,500461731,,,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00655423,500461741,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00655423,500479651,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00655423,500479661,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00655423,500483471,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00655423,500461732,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00655423,500479632,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00655423,500479642,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO Box 7108,,Lewiston,ME,042437108,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00655423,500483472,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-12-21,1000.00,0.00,Contribution,011,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00655423,500461733,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00655423,500479633,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00655423,500461743,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00655423,500479653,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2023-11-27,1000.00,0.00,Contribution,011,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
