form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00188193,500692255,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-10-15,5000.00,0.00,Federal Contribution,,C00677898,,,Hayes,Jahana,,,,H,CT,05,,,,,,,,Refunded in Subsequent Period
SB23,C00188193,500683940,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,198090767,G2024,,2024-10-08,5000.00,0.00,Federal Contribution,,C00843391,,,Blunt Rochester,Lisa,,,,S,DE,00,,,,,,,,
SB23,C00188193,500683942,,,CCM,Mary Peltola for Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,G2024,,2024-10-08,5000.00,0.00,Federal Contribution,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00188193,500683943,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-10-08,5000.00,0.00,Federal Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00188193,500688885,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-10-15,5000.00,0.00,Federal Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00188193,500689746,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-10-15,-5000.00,0.00,Check Not Negotiated - Original Transaction Date [10/8/24],,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00188193,500683941,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,G2024,,2024-10-08,5000.00,0.00,Federal Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00188193,500688884,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,G2024,,2024-10-15,5000.00,0.00,Federal Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00188193,500689749,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,G2024,,2024-10-15,-5000.00,0.00,Check Not Negotiated - Original Transaction Date [10/8/24],,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00188193,500683948,,,PAC,Women Vote!,,,,,,10621 Regent Park Ct,,Fairfax,VA,220304210,,,2024-10-10,100000.00,0.00,Federal Super PAC Contribution,,C00473918,Women Vote!,,,,,,,,,,,,,,,,,
