form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00387464,SB21B.22,,,IND,,PURPURA,SALVATORE,,,,478 STIRLING BRIDGE DR,,ORMOND BEACH,FL,32174,,,2024-07-31,1187.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.23,,,IND,,PURPURA,SALVATORE,,,,478 STIRLING BRIDGE DR,,ORMOND BEACH,FL,32174,,,2024-08-31,1031.25,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.24,,,IND,,PURPURA,SALVATORE,,,,478 STIRLING BRIDGE DR,,ORMOND BEACH,FL,32174,,,2024-09-30,968.75,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.12,,,IND,,ROGERS,DON,,,,PO BOX 162163,,AUSTIN,TX,78716,,,2024-09-30,652.75,,PHOTOGRAPHY SVC,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.1,,,ORG,AMERICAN DUKE APPAREL CO LLC,,,,,,5217 OLD SPICEWOOD SPRINGS RD,#2502,AUSTIN,TX,78731,,,2024-07-31,905.00,,PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.2,,,ORG,AMERICAN DUKE APPAREL CO LLC,,,,,,5217 OLD SPICEWOOD SPRINGS RD,#2502,AUSTIN,TX,78731,,,2024-09-13,384.00,,PRINTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.3,,,ORG,ARISTEIA GROUP INC.,,,,,,C/O BRADLEY PATRICK GROUP,"1020 N. FAIRFAX STREET, SUITE 201",ALEXANDRIA,VA,22314,,,2024-07-29,7086.31,,FINANCE CONSULTING/DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.4,,,ORG,ARISTEIA GROUP INC.,,,,,,C/O BRADLEY PATRICK GROUP,"1020 N. FAIRFAX STREET, SUITE 201",ALEXANDRIA,VA,22314,,,2024-08-28,7718.96,,FINANCE CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.5,,,ORG,ARISTEIA GROUP INC.,,,,,,C/O BRADLEY PATRICK GROUP,"1020 N. FAIRFAX STREET, SUITE 201",ALEXANDRIA,VA,22314,,,2024-09-25,7582.12,,FINANCE CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.46,,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-07-01,898.80,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.105,SB21B.46,,ORG,CAPITOL HILL SUPER MARKET,,,,,,241 MASSACHUSETTS AVE NE,,WASHINGTON,DC,20002,,,2024-07-01,5.99,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.108,SB21B.46,,ORG,LOLITAS,,,,,,2929 W CARY ST,,RICHMOND,VA,23221,,,2024-07-01,70.79,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.106,SB21B.46,,ORG,SANTA ROSA TAQUERIA,,,,,,301 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,,,2024-07-01,140.27,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.103,SB21B.46,,ORG,SOUTHWEST AIRLINES,,,,,,PO BOX 36647,,DALLAS,TX,75235,,,2024-07-01,16.80,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.104,SB21B.46,,ORG,UBER,,,,,,555 MARKET ST,,SAN FRANCISCO,CA,94103,,,2024-07-01,31.99,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.107,SB21B.46,,ORG,UBER,,,,,,555 MARKET ST,,SAN FRANCISCO,CA,94103,,,2024-07-01,54.23,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.110,SB21B.46,,ORG,UBER,,,,,,555 MARKET ST,,SAN FRANCISCO,CA,94103,,,2024-07-01,17.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.102,SB21B.46,,ORG,UNITED AIRLINES,,,,,,PO BOX 06649,,CHICAGO,IL,60606,,,2024-07-01,434.47,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.109,SB21B.46,,ORG,WILLIAMSBURG INN,,,,,,136 E FRANCIS ST,,WILLIAMSBURG,VA,23185,,,2024-07-01,126.28,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.48,,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-08-03,2671.41,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.112,SB21B.48,,ORG,AMAZON.COM,,,,,,410 TERRY ST,,SEATTLE,WA,98109,,,2024-08-03,38.23,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.113,SB21B.48,,ORG,SOUTHWEST AIRLINES,,,,,,PO BOX 36647,,DALLAS,TX,75235,,,2024-08-03,736.98,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.114,SB21B.48,,ORG,THE MONOCLE,,,,,,107 D ST NE,,WASHINGTON,DC,20002,,,2024-08-03,952.02,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.115,SB21B.48,,ORG,UBER,,,,,,555 MARKET ST,,SAN FRANCISCO,CA,94103,,,2024-08-03,33.48,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.116,SB21B.48,,ORG,UNITED AIRLINES,,,,,,PO BOX 06649,,CHICAGO,IL,60606,,,2024-08-03,738.94,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.117,SB21B.48,,ORG,US SENATE GIFT SHOP,,,,,,50 CONSTITUTION AVE NE,,WASHINGTON,DC,20510,,,2024-08-03,123.00,,FRAMES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.118,SB21B.48,,ORG,YETI COOLERS,,,,,,6701 SOUTHWEST PKWY,,AUSTIN,TX,78735,,,2024-08-03,48.76,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.49,,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-08-03,11683.86,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.133,SB21B.49,,ORG,AMAZON.COM,,,,,,410 TERRY ST,,SEATTLE,WA,98109,,,2024-08-03,58.28,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.134,SB21B.49,,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FT WORTH,TX,76155,,,2024-08-03,522.96,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.135,SB21B.49,,ORG,DISTRICT TACO,,,,,,656 PENN AVE SE,,WASHINGTON,DC,20003,,,2024-08-03,1291.25,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.136,SB21B.49,,ORG,HILTON HOTELS,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-08-03,7750.03,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.137,SB21B.49,,ORG,SAFEWAY,,,,,,415 14TH ST SE,,WASHINGTON,DC,20003,,,2024-08-03,45.17,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.138,SB21B.49,,ORG,THE MONOCLE,,,,,,107 D ST NE,,WASHINGTON,DC,20002,,,2024-08-03,484.20,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.139,SB21B.49,,ORG,TOTAL WINE,,,,,,10001 RESEARCH BLVD,,AUSTIN,TX,78759,,,2024-08-03,89.42,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.141,SB21B.49,,ORG,UNITED AIRLINES,,,,,,PO BOX 06649,,CHICAGO,IL,60606,,,2024-08-03,1161.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.142,SB21B.49,,ORG,WEGMANS,,,,,,1500 BROOKS AVE,,ROCHESTER,NY,14603,,,2024-08-03,273.55,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.140,SB21B.49,,ORG,WIFIONBOARD,,,,,,111 N CANAL ST SUITE 1500,,CHICAGO,IL,60606,,,2024-08-03,8.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.51,,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-09-03,303.31,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.148,SB21B.51,,ORG,AMAZON.COM,,,,,,410 TERRY ST,,SEATTLE,WA,98109,,,2024-09-03,13.78,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.149,SB21B.51,,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FT WORTH,TX,76155,,,2024-09-03,-261.48,,CREDIT-TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.146,SB21B.51,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-09-03,283.48,,BANK FEE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.152,SB21B.51,,ORG,DUCKCAMP,,,,,,1301 CESAR CHAVEZ,,AUSTIN,TX,78702,,,2024-09-03,55.00,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.150,SB21B.51,,ORG,PONCHO OUTDOORS,,,,,,9411 NEILS THOMPSON,,AUSTIN,TX,78758,,,2024-09-03,26.45,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.153,SB21B.51,,ORG,RHOBACK,,,,,,1180 SEMINOLE TR,,CHARLOTTESVILLE,VA,22901,,,2024-09-03,60.37,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.145,SB21B.51,,ORG,STARBUCKS,,,,,,45020 AVIATION DR,,STERLING,VA,20166,,,2024-09-03,10.78,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.151,SB21B.51,,ORG,TAILWATERS,,,,,,1933 E LEVEE ST,,DALLAS,TX,75207,,,2024-09-03,46.94,,EQUIPMENT PURCHASE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.144,SB21B.51,,ORG,UNITED AIRLINES,,,,,,PO BOX 06649,,CHICAGO,IL,60606,,,2024-09-03,59.99,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.147,SB21B.51,,ORG,UNITED AIRLINES,,,,,,PO BOX 06649,,CHICAGO,IL,60606,,,2024-09-03,8.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.52,,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-09-05,2594.67,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00387464,SB21B.126,SB21B.52,,ORG,ASPEN MEADOW RESORT,,,,,,845 MEADOWS RD,,ASPEN,CO,81611,,,2024-09-05,404.64,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.121,SB21B.52,,ORG,CHUYS,,,,,,4440 BELT LINE RD,,ADDISON,TX,75001,,,2024-09-05,312.82,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.120,SB21B.52,,ORG,CITIBANK,,,,,,PO BOX 9001037,,LOUISVILLE,KY,40290,,,2024-09-05,406.67,,BANK FEE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.127,SB21B.52,,ORG,HILTON MILWAUKEE,,,,,,509 W WISCONSIN AVE,,MILWAUKEE,WI,53203,,,2024-09-05,349.42,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.125,SB21B.52,,ORG,JEDIDIAHS CATERING,,,,,,ASPEN AIRPORT,,ASPEN,CO,81611,,,2024-09-05,9.82,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00387464,SB21B.128,SB21B.52,,ORG,MILLER BREWHOUSE,,,,,,5300 S HOWELL AVE,,MILWAUKEE,WI,53207,,,2024-09-05,62.53,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
