form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00883561,SE.11637,,,ORG,American Mailing Lists Corporation,,,,,,9625 Surveyor Court,#400,Manassas,VA,20110,G2024,,2024-07-30,2095.98,2024-07-30,0.00,Direct Mail - Lists,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11728,,,ORG,American Mailing Lists Corporation,,,,,,9625 Surveyor Court,#400,Manassas,VA,20110,P2024,,2024-07-16,1900.00,2024-09-27,27218.84,Direct Mailing- List purchase,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,
SE,C00883561,SE.11638,,,ORG,American Targeted Advertising,,,,,,9625 Surveyor Ct.,#400,Manassas,VA,20110,P2024,,2024-07-16,9113.86,2024-07-16,0.00,Direct Mail - Creative,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11639,,,ORG,American Targeted Advertising,,,,,,9625 Surveyor Ct.,#400,Manassas,VA,20110,P2024,,2024-07-16,9114.98,2024-07-16,0.00,Direct Mail - Creative,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11640,,,ORG,American Targeted Advertising,,,,,,9625 Surveyor Ct.,#400,Manassas,VA,20110,G2024,,2024-07-30,9113.02,2024-07-30,0.00,Direct Mail - Creative,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11707,,,ORG,Data Management Inc,,,,,,PO box 843595,,Dallas,TX,75284,P2024,,2024-07-16,885.40,2024-09-10,12885.40,Direct Mail - Data Management ,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,
SE,C00883561,SE.11708,,,ORG,Data Management Inc,,,,,,PO box 843595,,Dallas,TX,75284,G2024,,2024-07-30,438.73,2024-09-10,438.73,Direct Mail - Data Managment,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,
SE,C00883561,SE.11644,,,ORG,"RHA Marketing, LLC",,,,,,114 West Third Street,,Waynesboro,PA,17268,P2024,,2024-07-16,23520.10,2024-07-16,0.00,Direct Mail - Printing,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11645,,,ORG,"RHA Marketing, LLC",,,,,,114 West Third Street,,Waynesboro,PA,17268,P2024,,2024-07-16,17997.08,2024-07-16,0.00,Direct Mail - Printing,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11646,,,ORG,"RHA Marketing, LLC",,,,,,114 West Third Street,,Waynesboro,PA,17268,G2024,,2024-07-30,18028.64,2024-07-30,0.00,Direct Mail - Printing,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11647,,,ORG,The Viguerie Company,,,,,,9625 Surveyor Ct.,#400,Manassas,VA,20110,P2024,,2024-07-16,4708.92,2024-07-16,0.00,Direct Mail - Creative,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11648,,,ORG,The Viguerie Company,,,,,,9625 Surveyor Ct.,#400,Manassas,VA,20110,P2024,,2024-07-16,5493.88,2024-07-16,0.00,Direct Mail - Creative,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11649,,,ORG,The Viguerie Company,,,,,,9625 Surveyor Ct.,#400,Manassas,VA,20110,G2024,,2024-07-30,5493.32,2024-07-30,0.00,Direct Mail - Creative,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11651,,,ORG,United States Postal Service,,,,,,"900 Brentwood Rd., NE",,Washington,DC,20018,P2024,,2024-07-16,19966.81,2024-07-16,0.00,Direct Mail - Postage,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11652,,,ORG,United States Postal Service,,,,,,"900 Brentwood Rd., NE",,Washington,DC,20018,P2024,,2024-07-30,22196.71,2024-07-30,0.00,Direct Mail - Postage,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,X
SE,C00883561,SE.11717,,,ORG,United States Postal Service,,,,,,"900 Brentwood Rd., NE",,Washington,DC,20018,P2024,,2024-07-16,12000.00,2024-09-05,12000.00,Direct Mail Postage,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,
SE,C00883561,SE.11718,,,ORG,United States Postal Service,,,,,,"900 Brentwood Rd., NE",,Washington,DC,20018,P2024,,2024-07-16,7500.00,2024-09-10,20385.40,Direct Mail - Postage,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,
SE,C00883561,SE.11721,,,ORG,United States Postal Service,,,,,,"900 Brentwood Rd., NE",,Washington,DC,20018,P2024,,2024-07-16,4933.44,2024-09-18,25318.84,Direct Mail - Postage,003,C00883561,S,P80001571,TRUMP,DONALD J.,,,,P,00,,McCauley,Mike,,,,2025-01-31,
