form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00248948,EB1598,,,ORG,Martin's Event Center,,,,,,3215 W. Manchester Blvd.,,Inglewood,CA,90305,,,2024-10-30,7000.00,,Voter Education Information Event,007,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1599,,,ORG,Q-20 Entertainment,,,,,,24833 Carmel Dr.,,Carson,CA,90745,,,2024-10-30,400.00,,Event Entertainment,007,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1606,,,ORG,Access Party Rentals,,,,,,13715 Inglewood Ave.,,Hawthorne,CA,90250,,,2024-11-06,423.00,,Election Night Watch Party Rentals,007,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1607,,,IND,,Sheriff,Anthony,,,,9406 S. Denker Ave.,,Los Angeles,CA,90047,,,2024-11-06,1200.00,,Election Night Entertainment,007,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1609,,,ORG,Hollywood Elite Security Inc.,,,,,,1103 W Gardena Blvd. #412,,Gardena,CA,90745,,,2024-11-08,600.00,,Election Night Security,007,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1611,,,PAC,ACTBLUE,,,,,,PO  Box 382110,,Cambridge,MA,022382110,,,2024-11-10,987.50,,Credit Card Processing Fee,003,C00401224,ACTBLUE,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1608,,,ORG,Martin's Event Center,,,,,,3215 W. Manchester Blvd.,,Inglewood,CA,90305,,,2024-11-12,5000.00,,Election Night Party,007,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,EB1612,,,ORG,California Bank & Trust,,,,,,444 W. Ocean Blvd.,,Long Beach,CA,90802,,,2024-11-13,8461.61,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00248948,XB32EB1612,EB1612,SB21B,ORG,Delta Airlines,,,,,,Los Angeles International Airport,,Los Angeles,CA,90045,,,2024-11-13,1596.95,,Airfare,002,,,,,,,,,,,,California Bank & Trust,444 W. Ocean Blvd.,,Long Beach,CA,90802,X,
SB21B,C00248948,XB33EB1612,EB1612,SB21B,ORG,Delta Airlines,,,,,,Los Angeles International Airport,,Los Angeles,CA,90045,,,2024-11-13,2367.96,,Airfare,002,,,,,,,,,,,,California Bank & Trust,444 W. Ocean Blvd.,,Long Beach,CA,90802,X,
SB21B,C00248948,XB34EB1612,EB1612,SB21B,ORG,Delta Airlines,,,,,,Los Angeles International Airport,,Los Angeles,CA,90045,,,2024-11-13,2367.96,,Airfare,002,,,,,,,,,,,,California Bank & Trust,444 W. Ocean Blvd.,,Long Beach,CA,90802,X,
SB21B,C00248948,XB37EB1612,EB1612,SB21B,ORG,Kimpton Aertson Hotel,,,,,,2021 Broadway,,Nashville,TN,37203,,,2024-11-13,290.80,,Lodging,002,,,,,,,,,,,,California Bank & Trust,444 W. Ocean Blvd.,,Long Beach,CA,90802,X,
SB21B,C00248948,XB35EB1612,EB1612,SB21B,ORG,JW Marriott,,,,,,201 8th Ave. S.,,Nashville,TN,37203,,,2024-11-13,587.61,,Lodging,002,,,,,,,,,,,,California Bank & Trust,444 W. Ocean Blvd.,,Long Beach,CA,90802,X,
SB21B,C00248948,XB36EB1612,EB1612,SB21B,ORG,JW Marriott,,,,,,201 8th Ave. S.,,Nashville,TN,37203,,,2024-11-13,710.33,,Lodging,002,,,,,,,,,,,,California Bank & Trust,444 W. Ocean Blvd.,,Long Beach,CA,90802,X,
