form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00205369,SB23.6548,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-02-16,2500.00,,,011,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00205369,SB23.6549,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-02-16,-2500.00,,Void of 12/17/22 Contribution,011,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00205369,SB23.6554,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2023-04-24,1500.00,,,011,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00205369,SB23.6552,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,P.O. BOX 420239,,KISSIMMEE,FL,34742,P2024,,2023-03-20,1000.00,,,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00205369,SB23.6551,,,CCM,ELISSA SLOTKIN FOR CONGRESS,,,,,,PO BOX 4145,,EAST LANSING,MI,48826,G2022,,2023-06-20,-2000.00,,Void of 9/28/22 Contribution,010,C00650150,ELISSA SLOTKIN FOR CONGRESS,H8MI08102,SLOTKIN,ELISSA,,,,H,MI,07,,,,,,,,
SB23,C00205369,SB23.6553,,,CCM,HUFFMAN FOR CONGRESS,,,,,,P.O. BOX 151563,,SAN RAFAEL,CA,94915,P2024,,2023-03-24,1000.00,,,011,C00536680,HUFFMAN FOR CONGRESS,H2CA06259,HUFFMAN,JARED MR,,,,H,CA,02,,,,,,,,
SB23,C00205369,SB23.6555,,,CCM,JIM RISCH FOR U.S. SENATE COMMITTEE,,,,,,407 W JEFFERSON STREET,,BOISE,ID,83702,P2026,,2023-03-20,1000.00,,,011,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,S8ID00092,RISCH,JAMES E MR.,,,,S,ID,00,,,,,,,,
SB23,C00205369,SB23.6558,,,CCM,KAINE FOR VIRGINIA,,,,,,2106 HAMILTON STREET SUITE C,,RICHMOND,VA,23230,P2024,,2023-04-26,1000.00,,,011,C00495358,KAINE FOR VIRGINIA,,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB23,C00205369,SB23.6565,,,CCM,NEW DEMOCRAT COALITION ACTION FUND,,,,,,233 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,,,2023-01-09,5000.00,,,011,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00205369,SB23.6550,,,CCM,SPANBERGER FOR CONGRESS,,,,,,PO BOX 3112,,FREDERICKSBURG,VA,22402,G2022,,2023-06-20,-2000.00,,Void of 9/28/22 Contribution,010,C00649913,SPANBERGER FOR CONGRESS,H8VA07094,SPANBERGER,ABIGAIL,,,,H,VA,07,,,,,,,,
SB23,C00205369,SB23.6559,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,P2024,,2023-04-26,1000.00,,,011,C00326801,TAMMY BALDWIN FOR SENATE,S2WI00219,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
