form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00274944,SB23.63242,,,CCM,BARRAGAN FOR CONGRESS,,,,,,114 LEXINGTON DRIVE,HM CONSULTING,SILVER SPRING,MD,20901,G2024,,2024-05-22,1000.00,,,,C00577353,,,,,,,,H,CA,44,,,,,,,,
SB23,C00274944,SB23.63243,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,5827 Colfax Avenue,c/o 814 Consulting,Alexandria,VA,22311,G2024,,2024-05-22,1000.00,,,,C00714865,,,,,,,,H,TX,24,,,,,,,,
SB23,C00274944,SB23.63230,,,PAC,BIG SKY OPPORTUNITY PAC,,,,,,410 1ST STREET SE. FLOOR 2,THE ELEVATED GRP,WASHINGTON,DC,20003,O2024,OTHER,2024-05-15,1500.00,,,,C00542027,,,,,,,,,,,,,,,,,,
SB23,C00274944,SB23.63232,,,CCM,CLAUDIA TENNEY FOR CONGRESS,,,,,,3410 ALABAMA AVENUE,C/O STANTON GROUP,ALEXANDRIA,VA,22305,P2024,,2024-05-15,1000.00,,,,C00632828,,,,,,,,H,NY,24,,,,,,,,
SB23,C00274944,SB23.63244,,,CCM,DIANA DEGETTE FOR CONGRESS,,,,,,"228 2ND STREET, SE",,WASHINGTON,DC,20003,P2024,,2024-05-22,1000.00,,,,C00311639,,,,,,,,H,CO,01,,,,,,,,
SB23,C00274944,SB23.63233,,,CCM,DR RAUL RUIZ FOR CONGRESS,,,,,,P.O. BOX 15096,,WASHINGTON,DC,20003,G2024,,2024-05-15,1000.00,,,,C00502575,,,,,,,,,CA,36,,,,,,,,
SB23,C00274944,SB23.63234,,,CCM,FEENSTRA FOR CONGRESS,,,,,,5827 COLFAX AVENUE,,ALEXANDRIA,VA,22311,G2024,,2024-05-15,1000.00,,,,C00693663,,,,,,,,H,IA,04,,,,,,,,
SB23,C00274944,SB23.63236,,,CCM,FEENSTRA FOR CONGRESS,,,,,,5827 COLFAX AVENUE,,ALEXANDRIA,VA,22311,P2024,,2024-05-15,1500.00,,,,C00693663,,,,,,,,H,IA,04,,,,,,,,
SB23,C00274944,SB23.63245,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,1020 NORTH FAIRFAX STREET,SUITE 201,ALEXANDRIA,VA,22314,G2024,,2024-05-22,2000.00,,,,C00436386,,,,,,,,S,WY,00,,,,,,,,
SB23,C00274944,SB23.63237,,,CCM,FRIENDS OF RAJA FOR CONGRESS,,,,,,C/O AMY STRATHDEE,PO BOX 15096,WASHINGTON,DC,20003,G2024,,2024-05-15,2500.00,,,,C00575092,,,,,,,,H,IL,08,,,,,,,,
