form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00106146,26803860,,,CCM,Curtis For Congress,,,,,,536 Sheffield Dr,,Provo,UT,84604,P2024,,2023-06-06,-1000.00,0.00,,011,C00647339,Curtis For Congress,H8UT03238,Curtis,John,,Rep.,,H,UT,03,,,,,,,X,Re-designation on 06/06/2023
SB23,C00106146,26934797,,,CCM,Blake Moore For Congress,,,,,,520 26th Street,,Ogden,UT,84401,P2024,,2023-06-22,-1000.00,0.00,,011,C00738872,Blake Moore For Congress,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,X,Re-designation on 06/22/2023
SB23,C00106146,26946782,,,CCM,Langworthy For Congress,,,,,,PO Box 120,,Clarence,NY,14031,P2024,,2023-06-01,1000.00,0.00,Contribution,011,C00817932,Langworthy For Congress,H2NY23228,Langworthy,Nicholas,,Rep.,,H,NY,23,,,,,,,,Contribution
SB23,C00106146,26957484,,,PAC,Alamo PAC,,,,,,919 Congress Ave.,Suite 1400,Austin,TX,78701,,,2023-06-07,5000.00,0.00,2023 Contribution,011,C00387464,,,,,,,,,,,,,,,,,,2023 Contribution
SB23,C00106146,26957485,,,CCM,Adrian Smith For Congress,,,,,,"1126 Ave A, Suite 6",,Scottsbluff,NE,693613563,P2024,,2023-06-07,500.00,0.00,Contribution,011,C00412890,Adrian Smith For Congress,H6NE03115,Smith,Adrian,,Rep.,,H,NE,03,,,,,,,,Contribution
SB23,C00106146,26967026,,,CCM,Pete Ricketts for U.S. Senate,,,,,,"1327 H Street, Suite 101",,Lincoln,NE,68508,P2024,,2023-06-08,500.00,0.00,Contribution,011,C00832436,Pete Ricketts for U.S. Senate,,Ricketts,Pete,,,,S,NE,,,,,,,,,Contribution
SB23,C00106146,26967029,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2023-06-14,1000.00,0.00,Contribution,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,Contribution
SB23,C00106146,26967030,,,CCM,"Team Graham, Inc.",,,,,,PO Box 486,,Seneca,SC,296790486,P2026,,2023-06-14,1000.00,0.00,2026 Contribution,011,C00458828,"Team Graham, Inc.",S0SC00149,Graham,Lindsey,,Sen.,,S,SC,,,,,,,,,2026 Contribution
SB23,C00106146,26967031,,,CCM,BergmanforCongress,,,,,,N3465 Sylvan Isle Drive,,Watersmeet,MI,49969,P2024,,2023-06-14,1000.00,0.00,Contribution,011,C00614214,BergmanforCongress,H6MI01226,Bergman,Jack,,Rep.,,H,MI,01,,,,,,,,Contribution
SB23,C00106146,26967032,,,CCM,Bowman For Congress,,,,,,81 Pondfield Road,Ste D 351,Bronxville,NY,10708,P2024,,2023-06-14,2000.00,0.00,Contribution,011,C00709196,Bowman For Congress,H0NY16143,Bowman,Jamaal,,Rep.,Ed.D.,H,NY,16,,,,,,,,Contribution
