form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00136739,SB29.228433,,,PAC,COMMITTEE TO ELECT FRANK PINTABONE,,,,,,1107 W BERWICK ST,,EASTON,PA,18042,,,2024-05-17,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.229804,,,PAC,DEPASQUALE FOR AG,,,,,,PO BOX 53043,,PITTSBURGH,PA,15219,,,2024-05-23,10000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228411,,,PAC,DILLON FOR SENATE,,,,,,PO BOX 63136,,PHILADELPHIA,PA,19154,,,2024-05-03,2500.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228413,,,PAC,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC),,,,,,1125 17TH ST NW,,WASHINGTON,DC,20036,,,2024-05-06,100000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.229802,,,PAC,FRIENDS OF ANNA PAYNE,,,,,,346 STRATTON CT,,LANGHORNE,PA,19047,,,2024-05-23,2500.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228418,,,PAC,FRIENDS OF JOE CIRESI,,,,,,4011 ASHBROOK DRIVE,,ROYERSFORD,PA,19468,,,2024-05-09,5000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228412,,,PAC,FRIENDS OF LISA BOROWSKI,,,,,,439 MIDLAND AVE,,WAYNE,PA,19087,,,2024-05-03,1850.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.229808,,,PAC,FRIENDS OF LISA BOROWSKI,,,,,,439 MIDLAND AVE,,WAYNE,PA,19087,,,2024-05-30,5000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228435,,,IND,,FRIENDS OF MIKE SCHLUSSBERG,MIKE,,,,P.O. BOX 1537,,ALLENTOWN,PA,18105,,,2024-05-17,1000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228417,,,PAC,FRIENDS OF TARA PROBST,,,,,,PO BOX 1057,,STROUDSBORO,PA,18364,,,2024-05-09,1000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.229806,,,PAC,FRIENDS OF TOM DIBELLO,,,,,,354 N LEWIS RD PO BOX 588,,ROYERSFORD,PA,19468,,,2024-05-30,1000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228432,,,PAC,JAMIE FOR WEST PHILLY,,,,,,PO BOX 38777,,PHILADELPHIA,PA,19104,,,2024-05-17,2500.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228436,,,PAC,MCNEIL FOR PA,,,,,,PO BOX 826,,WHITHALL,PA,18052,,,2024-05-10,900.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228415,,,PAC,PA DEMOCRAT PARTY,,,,,,229 STATE ST,,HARRISBURG,PA,17101,,,2024-05-07,10000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.229803,,,IND,,RIDLEY TWP. REP. ORGANIZATION,RIDLEY TWP.,,,,1005 KEDRON AVE,,MORTON,PA,19070,,,2024-05-23,2500.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228416,,,PAC,SANTARSIERO FOR STATE SENATE,,,,,,PO BOX 671,,NEWTOWN,PA,18940,,,2024-05-07,5000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00136739,SB29.228419,,,IND,,WELLS FARGO BANK,WELLS,,,,FT WASHINGTON,,FT WASHINGTON,PA,19034,,,2024-05-09,238.11,,BANK FEES,,,,,,,,,,,,,,,,,,,,
