form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00802389,VVAG5ART070,,,ORG,Abundance Strategies,,,,,,5009 Belt Rd NW,,Washington,DC,200164234,,,2023-01-04,44500.00,0.00,Consulting - Project Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0D7,,,ORG,Abundance Strategies,,,,,,5009 Belt Rd NW,,Washington,DC,200164234,,,2023-02-01,37625.00,0.00,Consulting - Project Management,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART088,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2023-01-04,93.43,0.00,Payment Processing Subscription Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0M2,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2023-02-03,138.34,0.00,Payment Processing Subscription Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0V8,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2023-03-03,91.35,0.00,Payment Processing Subscription Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0E5,,,ORG,"Democracy Engine, LLC",,,,,,237 Florida Ave NW,,Washington,DC,200011801,,,2023-02-01,12500.00,0.00,Website Construction and Integration,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0X3,,,ORG,Happy Cog,,,,,,2363 James St,,Syracuse,NY,132062840,,,2023-03-08,11854.80,0.00,Website Development,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART0F3,,,ORG,Igicom,,,,,,108 W 39Th St,Rm 1006,New York,NY,100188269,,,2023-02-01,8250.00,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART301,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART319,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART327,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART334,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART342,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART350,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART368,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART376,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-05,-10.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART384,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-13,-1.66,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART392,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-13,-1.67,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3A0,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-13,-1.67,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3B8,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-13,-1.66,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3C6,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-13,-1.67,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3D3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-13,-1.67,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3E1,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-25,-1.66,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3F9,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-25,-1.67,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3G7,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-01-25,-1.67,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVBFDS9RWF3I,VVBFDS9RWF3,SA11AI,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2023-01-31,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,VVAG5ART3H5,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,VVAG5ART3J3,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-02-01,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
