form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00144345,B871126,,,CCM,Bergen for Assembly,,,,,,PO Box 565,,Denville,NJ,07834,P2025,,2024-05-16,500.00,,P-2025 State House 26 NJ,011,,,,Bergen,Brian,,,,H,NJ,26,,,,,,,,
SB29,C00144345,B871129,,,CCM,Bucco for Senate,,,,,,17 Condit Street,,Succasunna,NJ,07876,P2027,,2024-05-16,500.00,,P-2027 State Senate 25 NJ,011,,,,Bucco,Anthony,M,,Jr.,S,NJ,25,,,,,,,,
SB29,C00144345,B871127,,,CCM,Election Fund of Louis Greenwald,,,,,,26 Springdale Rd. Bldg. 27,,Cherry Hill,NJ,08003,P2025,,2024-05-16,500.00,,P-2025 State House 06 NJ,011,,,,Greenwald,Louis,D,,,H,NJ,06,,,,,,,,
SB29,C00144345,B871125,,,CCM,Eliana Pintor Marin for Assembly,,,,,,263 Lafayette St. 1st floor,,Newark,NJ,07105,P2025,,2024-05-16,500.00,,P-2025 State House 29th NJ,011,,,,Marin,Eliana,P,,,H,NJ,29,,,,,,,,
SB29,C00144345,B871128,,,CCM,Nancy Munoz for Assembly,,,,,,PO Box 115,,Cedar Knolls,NJ,07927,P2025,,2024-05-16,500.00,,P-2025 State House 21 NJ,011,,,,Munoz,Nancy,,,,H,NJ,21,,,,,,,,
SB29,C00144345,B873920,,,CCM,EFO Christopher P. DePhillips for Assembly,,,,,,PO Box 454,,Midland Park,NJ,07432,P2025,,2024-05-28,500.00,,P-2025 State House 40 NJ,011,,,,DePhillips,Christopher,,,,H,NJ,40,,,,,,,,
SB29,C00144345,B873119,,,CCM,Friends of Camera Bartolotta,,,,,,127 Crestview Manor,,Monogahela,PA,15063,P2026,,2024-05-15,500.00,,P-2026 State Senate 46 PA,011,,,,Bartolotta,Camera,,,,S,PA,46,,,,,,,,
SB29,C00144345,B873118,,,CCM,Friends of Rosemary Brown,,,,,,PO Box 17,,Tannerville,PA,18372,P2026,,2024-05-15,1000.00,,P-2026 State Senate 40 PA,011,,,,Brown,Rosemary,,,,S,PA,40,,,,,,,,
SB29,C00144345,B873117,,,CCM,Friends of Sheryl Delozier,,,,,,PO Box 412,,Harrisburg,PA,17108,G2024,,2024-05-15,500.00,,G-2024 State House 88 PA,011,,,,Delozier,Sheryl,,,,H,PA,88,,,,,,,,
SB29,C00144345,B873113,,,CCM,Dan Frankel for 23rd District,,,,,,P.O. Box 81594,,Pittsburgh,PA,15217,G2024,,2024-05-15,500.00,,G-2024 State House 23 PA,011,,,,Frankel,Dan,,,,H,PA,23,,,,,,,,
SB29,C00144345,B873114,,,CCM,Citizens for Lynda Schlegel Culver,,,,,,P.O. Box 792,,Harrisburg,PA,17108,G2024,,2024-05-15,500.00,,G-2024 State Senate 27 PA,011,,,,Schlegel Culver,Lynda,,,,S,PA,27,,,,,,,,
