form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00452755,B893460,,,CCM,Borjon for Kansas House,,,,,,5326 SW 40th Ter,,Topeka,KS,66610,G2024,,2024-12-17,250.00,,G-2024 State House 52 KS,011,,,,Borjon,Jesse,,,,H,KS,52,,,,,,,,
SB29,C00452755,B893453,,,CCM,Elaine Bowers for State Senate,,,,,,1326 N. 150th Rod,,Condordia,KS,66901,G2024,,2024-12-17,250.00,,G-2024 State Senate 36 KS,011,,,,Bowers,Elaine,,,,S,KS,36,,,,,,,,
SB29,C00452755,B893461,,,CCM,J.R. Claeys for Kansas Senate,,,,,,416 Greystone Dr,,Salina,KS,67401,G2024,,2024-12-17,250.00,,G-2024 State Senate 24 KS,011,,,,Claeys,J.R.,,,,S,KS,24,,,,,,,,
SB29,C00452755,B893458,,,CCM,Leo Delperdang for State Representative,,,,,,2103 N. Pintail Street,,Wichita,KS,67235,G2024,,2024-12-17,250.00,,G-2024 State House 94 KS,011,,,,Delperdang,Leo,,,,H,KS,94,,,,,,,,
SB29,C00452755,B893462,,,CCM,Mike Fagg for State Senate,,,,,,1810 Terrace Dr.,,El Dorado,KS,67042,G2024,,2024-12-17,250.00,,G-2024 State Senate 14 KS,011,,,,Fagg,Michael,,,,S,KS,14,,,,,,,,
SB29,C00452755,B893463,,,CCM,Marci for Senate,,,,,,1101 Ohio Street,,Lawrence,KS,66044,G2024,,2024-12-17,250.00,,G-2024 State Senate 2 KS,011,,,,Francisco,Marci,,,,S,KS,02,,,,,,,,
SB29,C00452755,B893464,,,CCM,Fred Gardner for Kansas,,,,,,22498 NW 1840 Rd,,Garnett,KS,66032,G2024,,2024-12-17,250.00,,G-2024 State House 09 KS,011,,,,Gardner,Fred,B,,,H,KS,09,,,,,,,,
SB29,C00452755,B893457,,,CCM,Ohaebosim for the House,,,,,,P.O. Box 21271,,Wichita,KS,67208,G2024,,2024-12-17,250.00,,G-2024 State House 89 KS,011,,,,Ohaebosim,"Kelechi ""KC""",,,,H,KS,89,,,,,,,,
SB29,C00452755,B893459,,,CCM,Mark Schreiber for Kansas House,,,,,,1722 Yucca Lane,,Emporia,KS,66801,G2024,,2024-12-17,250.00,,G-2024 State House 60 KS,011,,,,Schreiber,Mark,,,,H,KS,60,,,,,,,,
SB29,C00452755,B893454,,,CCM,Tim Shallenburger for Kansas Senate,,,,,,1538 Garfield Avenue,,Baxter Springs,KS,66713,G2024,,2024-12-17,250.00,,G-2024 State Senate 13 KS,011,,,,Shallenburger,Tim,,,,S,KS,13,,,,,,,,
SB29,C00452755,B893180,,,PTY,Assembly Democratic Campaign Committee,,,,,,22 East Mifflin St. Suite 1010,,Madison,WI,53703,O2024,Not Applicable,2024-12-10,1000.00,,State Party Non-Fed Admin Acct,011,,,,,,,,,,, ,,,,,,,,
