form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00653352,SB21B.12371,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,10285,,,2023-02-07,1260.65,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12384,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,10285,,,2023-03-08,1462.90,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12373,,,ORG,Citibank,,,,,,399 Park Ave,,New York,NY,10043,,,2023-02-10,1454.35,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12408,,,ORG,First National Bank,,,,,,100 Federal St,,Pittsburgh,PA,15212,,,2023-06-20,58.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12409,,,ORG,First National Bank,,,,,,100 Federal St,,Pittsburgh,PA,15212,,,2023-06-30,6.83,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12368,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-01-24,247.18,,Fundraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12376,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-02-14,73.34,,Fundraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12670,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-02-28,167.20,,FUudraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12671,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-03-31,27.98,,Fundraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12389,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-04-11,0.15,,Fundraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12391,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-04-11,115.00,,Fundraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12668,,,PAC,GROUNDSWELL,,,,,,PO BOX 10853,,RALEIGH,NC,27605,,,2023-04-30,26.17,,Fundraising Fee,,C00774695,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12366,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-01-10,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12367,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-01-17,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12369,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-01,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12370,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-06,1260.65,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12375,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-13,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12380,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-21,1000.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12383,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-03-06,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12385,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-03-13,1500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12386,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-03-15,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12388,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-04-03,500.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12396,,,ORG,Groundswell LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-04-24,750.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12377,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-16,1088.00,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12378,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-21,59.38,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12379,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-21,117.76,,List rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12381,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-02-23,263.52,,List rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12382,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-03-06,296.99,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12390,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-04-11,452.89,,List rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12395,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-04-24,23.17,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12404,,,ORG,Rightside Lists LLC,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-05-02,77.80,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00653352,SB21B.12387,,,ORG,Tidewater Strategies Group,,,,,,PO Box 10853,,Raleigh,NC,27605,,,2023-03-20,1462.90,,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
