form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.92978,,,PAC,Always With the People Leadership Fund,,,,,,16140 Northlawn St.,,Detroit,MI,48221,P2026,,2024-12-16,250.00,,"House, MI, 14 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92957,,,COM,Brinks Majority Fund,,,,,,P.O. Box 12192,,Lansing,MI,48901,P2026,,2024-12-05,500.00,,"Senate, MI, 29 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92968,,,COM,Danielsen for Assembly,,,,,,"C/o H&p Consulting, Llc","12 North State Rt 17, Suite 320",Paramus,NJ,07652,P2025,,2024-12-09,400.00,,"NJ Assembly, NJ, 17 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92944,,,COM,Darrin Camilleri for State Senate,,,,,,P.O. Box 818,,Trenton,MI,48183,P2026,,2024-12-05,500.00,,"Senate, MI, 04 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92953,,,COM,Dayna for State Senate,,,,,,P.O. Box 51843,,Livonia,MI,48151,P2026,,2024-12-05,250.00,,"Senate, MI, 05 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92965,,,COM,Freiman for Assembly,,,,,,P.O. Box 16,,Kingston,NJ,08528,P2025,,2024-12-09,500.00,,"NJ Assembly, NJ, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92966,,,COM,Friends of Anthony Verrelli for Assembly,,,,,,162 Broad Street,,Hightstown,NJ,08520,P2025,,2024-12-09,400.00,,"NJ Assembly, NJ, 15 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92963,,,COM,Friends of Jeff Keicher,,,,,,P.O. Box 477,,Sycamore,IL,60178,P2026,,2024-12-06,500.00,,"House, IL, 70 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92973,,,COM,Friends of Susana Mendoza,,,,,,6351 W. Montrose Ave.,#301,Chicago,IL,60634,P2026,,2024-12-13,500.00,,"Comptroller, IL",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.92959,,,COM,Genesee Future Fund,,,,,,5073 Candlewood Dr.,,Grand Blanc,MI,48439,P2026,,2024-12-05,250.00,,"Senate, MI, 27 dst",,,,,,,,,,,,,,,,,,,,
