form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00661272,SB21B.7446,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-01-26,231.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7457,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-01-30,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7458,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-02-01,96.55,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7460,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-02-01,4.15,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7468,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-02-03,202.73,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7471,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-02-07,2.23,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7472,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-02-09,289.35,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7475,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-02-27,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7484,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-03-09,385.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7493,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-03-15,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7525,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-03-17,385.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7526,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-03-23,385.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7533,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-03-27,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7532,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-03-29,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7540,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-06,385.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7543,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-10,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7551,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-14,38.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7552,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-18,0.76,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7553,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-19,4.15,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7554,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-20,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7562,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-25,4.15,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7563,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-04-26,192.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7580,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-05-08,4.15,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7581,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-05-12,385.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7586,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-05-24,38.80,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7599,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-06-14,4.15,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7600,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-06-15,0.69,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7602,,,ORG,Anedot,,,,,,"1340 Poydras St, Suite 1770",,New Orleans,LA,70112,,,2023-06-20,385.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7492,,,ORG,Godaddy.com,,,,,,14455 N Hayden Rd,Suite 219,Scottsdale,AZ,85260,,,2023-03-13,84.68,,Website Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7451,,,ORG,"Koch & Hoos, LLC",,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,,,2023-01-30,541.00,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7476,,,ORG,"Koch & Hoos, LLC",,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,,,2023-03-03,968.70,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7531,,,ORG,"Koch & Hoos, LLC",,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,,,2023-03-30,468.50,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7557,,,ORG,"Koch & Hoos, LLC",,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,,,2023-04-24,1785.70,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7584,,,ORG,"Koch & Hoos, LLC",,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,,,2023-05-22,803.20,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7601,,,ORG,"Koch & Hoos, LLC",,,,,,901 N Washington St,Ste 700,Alexandria,VA,22314,,,2023-06-22,780.20,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7427,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-01-10,260.00,,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7473,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-02-10,260.00,,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7491,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-03-10,260.00,,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7542,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-04-10,260.00,,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7579,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-05-10,260.00,,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00661272,SB21B.7598,,,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-06-12,260.00,,Email Services,,,,,,,,,,,,,,,,,,,,
