form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00215285,SB23.7005,,,PAC,AMERICAN SECURITY PAC,,,,,,167 WEST MANOR LANE,,ALEXANDRIA,AL,36250,,,2023-08-03,5000.00,,2023 Donation,011,C00439521,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7007,,,CCM,BICE FOR CONGRESS,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2023-08-03,2000.00,,Donation,011,C00703843,,,,,,,,H,OK,05,,,,,,,,
SB23,C00215285,SB23.6998,,,CCM,BIG IDEAS CREATE EXCELLENCE - BICE PAC,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,,,2023-08-02,-2500.00,,Voided check 5394 as never received and reissued on 08/2/23,,C00765644,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7000,,,CCM,BIG IDEAS CREATE EXCELLENCE - BICE PAC,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,,,2023-08-02,-500.00,,Voided check 5533 as never received and reissued on 08/2/23,,C00765644,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7003,,,CCM,BIG IDEAS CREATE EXCELLENCE - BICE PAC,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,,,2023-08-02,2500.00,,2023 Donation - Replacement Check,011,C00765644,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7004,,,CCM,BIG IDEAS CREATE EXCELLENCE - BICE PAC,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,,,2023-08-02,500.00,,2023 Donation - Replacement Check,011,C00765644,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7009,,,PAC,BLUE HEN FEDERAL PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,,,2023-08-03,1000.00,,2023 Donation,011,C00493700,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.6984,,,CCM,CITIZENS FOR JOHN RUTHERFORD,,,,,,3121 VENTURE PL,STE 1,JACKSONVILLE,FL,32257,P2024,,2023-08-02,2500.00,,Donation,011,C00615294,,,,,,,,H,FL,05,,,,,,,,
SB23,C00215285,SB23.6985,,,CCM,CITIZENS FOR TURNER,,,,,,120 W 2ND STREET,SUITE 1510,DAYTON,OH,45402,P2024,,2023-08-02,1000.00,,Donation,011,C00373001,,,,,,,,H,OH,10,,,,,,,,
SB23,C00215285,SB23.6987,,,PAC,CONSERVATIVE OPPURTUNITY LEADERSHIP AND ENTERPRISE PAC (COLE PAC),,,,,,12176 CHANCERY STATION CIRCLE,,RESTON,VA,20190,,,2023-08-02,2500.00,,2023 Donation,011,C00404392,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.6989,,,PAC,E-PAC,,,,,,PO BOX 500,,GLEN FALLS,NY,12801,,,2023-08-02,4000.00,,2023 Donation,011,C00570945,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.6992,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-08-02,3000.00,,Donation,011,C00257337,,,,,,,,H,CA,41,,,,,,,,
SB23,C00215285,SB23.7011,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,PO BOX 327,,ROMEO,MI,48065,P2024,,2023-08-03,1500.00,,Donation,011,C00726042,,,,,,,,H,MI,09,,,,,,,,
SB23,C00215285,SB23.6993,,,CCM,MARK GREEN FOR CONGRESS,,,,,,PO BOX 331046,,NASHVILLE,TN,37203,P2024,,2023-08-02,2500.00,,Donation,011,C00658385,,,,,,,,H,TN,07,,,,,,,,
SB23,C00215285,SB23.6994,,,CCM,MORAN FOR KANSAS,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,P2028,,2023-08-02,1000.00,,Donation,011,C00458315,,,,,,,,S,KS,00,,,,,,,,
SB23,C00215285,SB23.6996,,,PAC,NOOGA PAC,,,,,,900 S. GAY STREET,SUITE 2100,KNOXVILLE,TN,37902,,,2023-08-02,1000.00,,2023 donation,011,C00686402,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7013,,,PAC,SERVING OUR COUNTRY (SOC) PAC,,,,,,226 E. CANON PERDIDO,SUITE D,SANTA BARBARA,CA,93101,,,2023-08-03,2500.00,,2023 Donation,011,C00656132,,,,,,,,,,,,,,,,,,
SB23,C00215285,SB23.7015,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,P2024,,2023-08-03,1000.00,,Donation,011,C00458976,,,,,,,,H,AL,07,,,,,,,,
