form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00410308,23-02-03408-04539,,,COM,Democratic Congressional Campaign Committee (DCCC),,,,,,C00000935,430 South Capitol Street SE,Washington,DC,20003,,Annual - 2023,2023-03-01,50000.00,,Contribution,,C00000935,,,,,,,,,,,,,,,,,,
SB23,C00410308,23-02-03410-04541,,,PAC,Congressional Progressive PAC (CPC PAC),,,,,,C00513176,2202 18th Street NW,Washington,DC,20009,,Annual - 2023,2023-03-10,2500.00,,Contribution,,C00513176,Congressional Progressive PAC (CPC PAC),,,,,,,,,,,,,,,,,
SB23,C00410308,23-02-03414-04545,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,18501,P2024,,2023-03-29,1000.00,,Contribution,,C00509968,Cartwright for Congress,H2PA17079,Cartwright,Matt,,,,H,PA,17,,,,,,,,
SB23,C00410308,23-02-03409-04540,,,CCM,Susie Lee for Congress,,,,,,5130 South Fort Apache Road,,Las Vegas,NV,89148,P2024,,2023-03-10,1000.00,,Contribution,,C00655613,Susie Lee for Congress,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00410308,23-02-03416-04547,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,92624,P2024,,2023-03-29,1000.00,,Contribution,,C00634253,Mike Levin for Congress,H8CA49058,Levin,Michael,,,,H,CA,49,,,,,,,,
SB23,C00410308,23-02-03413-04544,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2023-03-29,1000.00,,Contribution,,C00668228,Nevadans for Steven Horsford,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00410308,23-02-03415-04546,,,CCM,Sharice for Congress,,,,,,13851 West 63rd Street,,Shawnee,KS,66216,P2024,,2023-03-29,1000.00,,Contribution,,C00670034,Sharice for Congress,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00410308,23-02-03412-04543,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,P2024,,2023-03-29,1000.00,,Contribution,,C00787648,Chris Deluzio for Congress,H2PA17103,Deluzio,Chris,,,,H,PA,17,,,,,,,,
SB23,C00410308,23-02-03411-04542,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,P2024,,2023-03-29,1000.00,,Contribution,,C00815290,Pat Ryan for Congress,H8NY19223,Ryan,Pat,,,,H,NY,18,,,,,,,,
SB23,C00410308,23-02-03417-04548,,,CCM,Magaziner for Congress,,,,,,150 Lavan Street,,Warwick,RI,02888,P2024,,2023-03-29,1000.00,,Contribution,,C00802504,Magaziner for Congress,H2RI02184,Magaziner,Seth,,,,H,RI,02,,,,,,,,
