form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00825091,SB21B.4441,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-17,2.50,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4442,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-18,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4443,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-18,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4444,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-18,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4445,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-22,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4446,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-22,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4447,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-22,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4438,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-24,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4439,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-24,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4440,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-28,2.50,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4450,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-30,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4451,,,ORG,Chain Bridge Bank,,,,,,1445A Laughlin Ave,,McLean,VA,22101,,,2024-10-31,25.00,,Bank Fees,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4389,,,ORG,Same Day Processing,,,,,,PO Box 183,,Hudson,WI,54016,,,2024-10-18,1000.00,,Compliance Consulting,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4430,,,ORG,Same Day Processing,,,,,,PO Box 183,,Hudson,WI,54016,,,2024-10-28,1500.00,,Compliance Consulting,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
SB21B,C00825091,SB21B.4448,,,ORG,Same Day Processing,,,,,,PO Box 183,,Hudson,WI,54016,,,2024-10-31,650.00,,Compliance Consulting,001,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,
