form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00099234,70717022,,,CCM,Cohen For Congress,,,,,,349 KENILWORTH PLACE,,MEMPHIS,TN,38112,G2024,,2024-10-02,2500.00,0.00,,011,C00422980,Cohen For Congress,H6TN09068,Cohen,Stephen,,Mr.,,H,TN,09,,,,,,,,
SB23,C00099234,70717023,,,CCM,Foushee For Congress,,,,,,PO Box 16446,,Chapel Hill,NC,27516,G2024,,2024-10-02,5000.00,0.00,,011,C00794727,Foushee For Congress,H2NC06114,Foushee,Valerie,,Rep.,,H,NC,04,,,,,,,,
SB23,C00099234,70717025,,,CCM,Mondaire for Congress,,,,,,P.O. Box 873,,Sleepy Hollow,NY,10591,G2024,,2024-10-02,5000.00,0.00,,011,,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,
SB23,C00099234,70717026,,,CCM,Strickland for Washington,,,,,,4250 MARTIN WAY E,,Tacoma,WA,98516,G2024,,2024-10-02,5000.00,0.00,,011,C00732826,Strickland for Washington,,Strickland,Marilyn,,,,H,WA,10,,,,,,,,
SB23,C00099234,70717029,,,CCM,LaMonica McIver for Congress,,,,,,P.O. Box 25585,,Newark,NJ,07101,G2024,,2024-10-02,4000.00,0.00,,011,,,,McIver,LaMonica,,,,H,NJ,10,,,,,,,,
SB23,C00099234,70717030,,,CCM,Leslie Mehta for Congress,,,,,,P.O. Box 31404,,Henrico,VA,23294,G2024,,2024-10-02,5000.00,0.00,,011,,,,Mehta,Leslie,,,,H,VA,01,,,,,,,,
SB23,C00099234,70718496,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,P.O. Box 50084,,Fort Worth,TX,76105,G2024,,2024-10-03,5000.00,0.00,,011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,,,,H,TX,33,,,,,,,,
SB23,C00099234,70751217,,,PAC,Puget PAC,,,,,,1032 15th Street NW,STE: 247,Washington,DC,20005,,,2024-10-04,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00099234,70751229,,,CCM,Frederica Wilson For Congress,,,,,,19821 NW 2nd Ave.,Box #354,Miami Gardens,FL,33169,G2024,,2024-10-04,5000.00,0.00,,011,C00460055,Frederica Wilson For Congress,H0FL17068,Wilson,Frederica,S.,Rep.,,H,FL,24,,,,,,,,
SB23,C00099234,70751230,,,CCM,Elissa Slotkin For Michigan,,,,,,P.O. Box 4145,,East Lansing,MI,48826,G2024,,2024-10-04,5000.00,0.00,,011,C00834218,Elissa Slotkin For Michigan,S4MI00470,Slotkin,Elissa,,Rep.,,S,MI,,,,,,,,,
SB23,C00099234,70761736,,,CCM,Whitehouse For Senate,,,,,,P.O. Box 40280,,Providence,RI,02940,G2024,,2024-10-09,5000.00,0.00,,011,C00410803,Whitehouse For Senate,S6RI00221,Whitehouse,Sheldon,,Mr.,,S,RI,,,,,,,,,
SB23,C00099234,70761740,,,CCM,Julie Johnson for Congress,,,,,,P.O. Box 802765,,Dallas,TX,75380,G2024,,2024-10-09,2500.00,0.00,,011,C00843003,Julie Johnson for Congress,,Johnson,Julie,,,,H,TX,32,,,,,,,,
SB23,C00099234,70761917,,,PAC,MAPLE PAC,,,,,,228 2ND ST SE,,Washington,DC,20003,,,2024-10-10,5000.00,0.00,,011,C00542621,,,,,,,,,,,,,,,,,,
SB23,C00099234,70761918,,,CCM,Vindman For Congress,,,,,,"4222 Fortuna Center Plz, Ste 664",,Dumfries,VA,22025,G2024,,2024-10-10,5000.00,0.00,,011,C00856955,Vindman For Congress,H4VA07234,Vindman,Yevgeny,,LTCOL,,H,VA,07,,,,,,,,
SB23,C00099234,70761919,,,CCM,Friends of Janelle Stelson,,,,,,P.O. Box 41,,Lemoyne,PA,17043,G2024,,2024-10-10,5000.00,0.00,,011,,,,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00099234,70761920,,,CCM,Quigley For Congress,,,,,,1025 W ADDISON ST APT 515,,CHICAGO,IL,60613,G2024,,2024-10-10,2500.00,0.00,,011,C00457556,Quigley For Congress,H0IL05096,Quigley,Mike,,Mr.,,H,IL,05,,,,,,,,
SB23,C00099234,70761921,,,CCM,Marlinga For Congress,,,,,,155 S. Main Street,Box 672,Mt. Clemens,MI,48046,G2024,,2024-10-10,5000.00,0.00,,011,C00368217,Marlinga For Congress,,Marlinga,Carl,J.,,,H,MI,10,,,,,,,,
SB23,C00099234,70761922,,,CCM,Titus For Congress,,,,,,PO Box 72454,,LAS VEGAS,NV,89170,G2024,,2024-10-10,5000.00,0.00,,011,C00499467,Titus For Congress,H8NV03036,Titus,Dina,,Ms.,,H,NV,01,,,,,,,,
SB23,C00099234,70761929,,,CCM,David Scott For Congress,,,,,,412 FIRST STREET SE STE 100,,WASHINGTON,DC,20003,G2024,,2024-10-10,2500.00,0.00,,011,C00369801,David Scott For Congress,H2GA13012,Scott,David,Albert,Rep.,,H,GA,13,,,,,,,,
SB23,C00099234,70761930,,,PAC,Manion Victory Fund,,,,,,P.O. Box 11131,,Syracuse,NY,13218,,,2024-10-10,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00099234,70765101,,,PAC,ALL INN PAC,,,,,,P.O. Box 601631,,Dallas,TX,75360,,,2024-10-16,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00099234,70765103,,,CCM,Kaine For Virginia,,,,,,P.O. Box 239,,Alexandria,VA,22313,G2024,,2024-10-16,2500.00,0.00,,011,,,,Kaine,Timothy,,Mr.,,S,VA,,,,,,,,,
