form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00153445,SB23.4820,,,CCM,ANDY OGLES FOR CONGRESS,,,,,,29 PUBLIC SQUARE,,COLUMBIA,TN,38401,P2024,,2023-08-04,2000.00,,Contribution,011,C00811844,ANDY OGLES FOR CONGRESS,,,,,,,H,TN,05,,,,,,,,
SB23,C00153445,SB23.4842,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46858,P2024,,2023-08-02,1000.00,,Contribution,011,C00577999,BANKS FOR SENATE,,,,,,,S,IN,03,,,,,,,,
SB23,C00153445,SB23.4845,,,CCM,BLACKBURN TENNESSEE VICTORY FUND,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-07-03,-2500.00,,VOID Contribution on 02/22/2023-Lost Check,011,,BLACKBURN TENNESSEE VICTORY FUND,,,,,,,S,TN,,,,,,,,,
SB23,C00153445,SB23.4815,,,CCM,BLACKBURN TENNESSEE VICTORY FUND,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-07-13,2500.00,,Contribution,011,,BLACKBURN TENNESSEE VICTORY FUND,,,,,,,S,TN,,,,,,,,,
SB23,C00153445,SB23.4826,,,CCM,BLACKBURN TENNESSEE VICTORY FUND,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-11-29,2500.00,,Contribution,011,,BLACKBURN TENNESSEE VICTORY FUND,,,,,,,S,TN,,,,,,,,,
SB23,C00153445,SB23.4819,,,CCM,BURCHETT FOR CONGRESS,,,,,,PO BOX 51345,,KNOXVILLE,TN,37950,P2024,,2023-08-04,2000.00,,Contribution,011,,BURCHETT FOR CONGRESS,,,,,,,H,TN,02,,,,,,,,
SB23,C00153445,SB23.4828,,,CCM,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",,,,,,P.O. BOX 11091,,CHATTANOOGA,TN,37401,P2024,,2023-12-08,1000.00,,Contribution,011,,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",,,,,,,H,TN,03,,,,,,,,
SB23,C00153445,SB23.4824,,,CCM,"DESJARLAIS, SCOTT HON.",,,,,,639 SWEETENS COVE RD,,SOUTH PITTSBURG,TN,37380,P2024,,2023-08-25,2000.00,,Contribution,011,,"DESJARLAIS, SCOTT HON.",,,,,,,H,TN,04,,,,,,,,
SB23,C00153445,SB23.4822,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,P2024,,2023-08-22,1500.00,,Contribution,011,,DIANA FOR CONGRESS,,,,,,,H,TN,01,,,,,,,,
SB23,C00153445,SB23.4817,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,P2024,,2023-07-25,3000.00,,Contribution,011,C00255562,FRIENDS OF JIM CLYBURN,,,,,,,H,SC,06,,,,,,,,
