form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00828483,SB22.I23080,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-02-27,38969.39,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23081,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-02-27,11198.54,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23198,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-03-28,22469.06,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23199,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-03-28,6364.62,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23262,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-03-31,30558.35,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23263,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-03-31,7213.13,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23294,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-03-31,3300.00,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23295,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,,,2023-03-31,1600.00,,TRANSFER OF NET JFC FUNDS,,C00828475,,S4WV00324,MOONEY,ALEXANDER,X,,,S,WV,,  ,,,,,,,
SB22,C00828483,SB22.I23082,,,PAC,AMERICANS FOR LEGISLATING EXCELLENCE PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-02-27,25779.17,,TRANSFER OF NET JFC FUNDS,,C00641142,,,,,,,,,,,  ,,,,,,,
SB22,C00828483,SB22.I23200,,,PAC,AMERICANS FOR LEGISLATING EXCELLENCE PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-03-28,19190.30,,TRANSFER OF NET JFC FUNDS,,C00641142,,,,,,,,,,,  ,,,,,,,
SB22,C00828483,SB22.I23264,,,PAC,AMERICANS FOR LEGISLATING EXCELLENCE PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2023-03-31,30022.23,,TRANSFER OF NET JFC FUNDS,,C00641142,,,,,,,,,,,  ,,,,,,,
SB22,C00828483,SB22.I23201,,,PTY,MORGAN COUNTY REPUBLICAN EXECUTIVE COMMITTEE - FEDERAL,,,,,,40 ROCKWELL COURT,,BERKELEY SPRINGS,WV,25411,,,2023-03-28,1350.07,,TRANSFER OF NET JFC FUNDS,,C00833400,,,,,,,,,,,  ,,,,,,,
SB22,C00828483,SB22.I23265,,,PTY,MORGAN COUNTY REPUBLICAN EXECUTIVE COMMITTEE - FEDERAL,,,,,,40 ROCKWELL COURT,,BERKELEY SPRINGS,WV,25411,,,2023-03-31,29827.28,,TRANSFER OF NET JFC FUNDS,,C00833400,,,,,,,,,,,  ,,,,,,,
