form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00060707,B882960,,,CCM,Angus King for US Senate Campaign,,,,,,PO Box 368 114 Maine Street Suite,,Brunswick,ME,04011,G2024,,2024-09-13,2000.00,,Contribution,011,C00516047,,S2ME00109,King,Angus,,,,S,ME, ,,,,,,,,
SB23,C00060707,B882968,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,G2024,,2024-09-13,1500.00,,Contribution,011,C00834218,,S4MI00470,Slotkin,Elissa,,,,S,MI, ,,,,,,,,
SB23,C00060707,B882966,,,CCM,Friends of Lucy McBath,,,,,,375 Rockbridge Rd NW Suite 172-255,,Roswell,GA,30047,G2024,,2024-09-13,1000.00,,Contribution,011,C00672295,,H8GA06393,McBath,Lucia,K,,,H,GA,06,,,,,,,,
SB23,C00060707,B882967,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-09-13,1500.00,,Contribution,011,C00264697,,S6OH00163,Brown,Sherrod,,,,S,OH, ,,,,,,,,
SB23,C00060707,B882970,,,CCM,Lauren Underwood For Congress,,,,,,13400 S Route 59 Ste 116 Box 248,,Plainfield,IL,60585,G2024,,2024-09-13,1000.00,,Contribution,011,C00652719,,H8IL14174,Underwood,Lauren,,,,H,IL,14,,,,,,,,
SB23,C00060707,B882965,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,G2024,,2024-09-13,1000.00,,Contribution,011,C00843391,,S4DE00060,Blunt Rochester,Lisa,,,,S,DE, ,,,,,,,,
SB23,C00060707,B882961,,,CCM,Matsui for Congress,,,,,,PO Box 1738,,Sacramento,CA,95812,G2024,,2024-09-13,1000.00,,Contribution,011,C00409219,,H6CA05195,Matsui,Doris,,,,H,CA,07,,,,,,,,
SB23,C00060707,B882969,,,CCM,Pete Aguilar for Congress,,,,,,PO Box 10954,,San Bernadino,CA,92423,G2024,,2024-09-13,1500.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00060707,B882963,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,49510,G2024,,2024-09-13,2500.00,,Contribution,011,C00711317,,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00060707,B882962,,,CCM,Sylvia Garcia for Congress,,,,,,PO Box 8530,,Houston,TX,77249,G2024,,2024-09-13,2000.00,,Contribution,011,C00660555,,H8TX29052,Garcia,Sylvia,,,,H,TX,29,,,,,,,,
SB23,C00060707,B882959,,,CCM,Wyden for Senate,,,,,,1220 SW Morrison St Ste 910,,Portland,OR,97205,P2028,,2024-09-13,1500.00,,Contribution,011,C00308676,,S6OR00110,Wyden,Ron,,,,S,OR, ,,,,,,,,
SB23,C00060707,B882964,,,CCM,Yvette Clarke for Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,G2024,,2024-09-13,1000.00,,Contribution,011,C00415331,,H4NY11138,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00060707,B883665,,,CCM,Doggett For Congress,,,,,,PO Box 5843,,Austin,TX,78763,G2024,,2024-09-20,1000.00,,Contribution,011,C00286500,,H4TX10028,Doggett,Lloyd,,,,H,TX,37,,,,,,,,
SB23,C00060707,B885351,,,CCM,Bob Casey for Senate Inc.,,,,,,PO Box 58746,,Philadelphia,PA,19102,G2024,,2024-09-27,1000.00,,Contribution,011,C00431056,,S6PA00217,Casey,Bob,,,Jr.,S,PA, ,,,,,,,,
