form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,15200707,,,PAC,Blue Dog Political Action Committee,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,,,2023-02-09,5000.00,0.00,Contribution,011,C00305318,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15200708,,,PAC,Future Forum PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2023-02-09,5000.00,0.00,Contribution,011,C00625988,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15200709,,,CCM,Armstrong For Congress,,,,,,1515 Burnt Boat Drive,Box 112,Bismarck,ND,58503,P2024,,2023-02-09,2500.00,0.00,Contribution,011,C00670547,Armstrong For Congress,H8ND00096,Armstrong,Kelly,,,,H,ND,00,,,,,,,,Contribution
SB23,C00158881,15200710,,,CCM,Smucker for Congress,,,,,,824 S. Milledge Ave.,Ste 101,Athens,GA,30605,P2024,,2023-02-09,2500.00,0.00,Contribution,011,C00599464,Smucker for Congress,H6PA16320,Smucker,Lloyd,K.,,,H,PA,11,,,,,,,,Contribution
SB23,C00158881,15200711,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2023-02-09,1000.00,0.00,Contribution,011,C00815415,Lawler For Congress,H2NY17162,Lawler,Michael,,,,H,NY,17,,,,,,,,Contribution
SB23,C00158881,15200712,,,CCM,Jake Ellzey For Congress,,,,,,"1005 Congress Avenue, Suite 400",,Austin,TX,78701,P2024,,2023-02-09,1000.00,0.00,Contribution,011,C00770438,Jake Ellzey For Congress,H8TX06266,Ellzey,John,Kevin,,Sr,H,TX,06,,,,,,,,Contribution
SB23,C00158881,15200713,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,P2024,,2023-02-09,1000.00,0.00,Contribution,011,C00506832,Marc Veasey Congressional Campaign Committee,H2TX33073,Veasey,Marc,Allison,,,H,TX,33,,,,,,,,Contribution
SB23,C00158881,15200714,,,CCM,Ron Estes For Congress,,,,,,P.O. Box 782952,,Wichita,KS,67278,P2024,,2023-02-09,2500.00,0.00,Contribution,011,C00632067,Ron Estes For Congress,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,Contribution
SB23,C00158881,15200715,,,CCM,Guthrie For Congress,,,,,,PO Box 9639,,Bowling Green,KY,42102,P2024,,2023-02-09,2500.00,0.00,Contribution,011,C00445023,Guthrie For Congress,H8KY02031,Guthrie,S. Brett,,,,H,KY,02,,,,,,,,Contribution
SB23,C00158881,15200716,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2023-02-09,2500.00,0.00,Contribution,011,C00628917,Friends Of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,Contribution
