form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00286807,SB23-EX4401,,,CCM,Hoyer for Congress,,,,,,1032 15th St NW Ste 247,,Washington,DC,20005,P2024,,2023-06-07,2500.00,0.00,,011,C00140715,Hoyer for Congress,H2MD05155,Hoyer,Steny,Hamilton,,,H,MD,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4387,,,CCM,Brian Higgins for Congress,,,,,,415 New Jersey Ave SE #1,,Washington,DC,20003,P2024,,2023-06-22,2000.00,0.00,,011,C00401034,Brian Higgins for Congress,H4NY27076,Higgins,Brian,,,,H,NY,27,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4388,,,CCM,Brian Higgins for Congress,,,,,,415 New Jersey Ave SE #1,,Washington,DC,20003,G2024,,2023-06-22,3000.00,0.00,,011,C00401034,Brian Higgins for Congress,H4NY27076,Higgins,Brian,,,,H,NY,27,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4410,,,CCM,Re-Elect McGovern Committee,,,,,,6129 Long Meadow RD,,McLean,VA,22101,P2024,,2023-06-14,1000.00,0.00,,011,C00285171,Re-Elect McGovern Committee,H4MA03022,Mcgovern,Jim,P,,,H,MA,03,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4408,,,CCM,Friends Of Dan Kildee,,,,,,c/o Molly Allen Associates,412 First ST SE STE 100,Washington,DC,20003,P2024,,2023-06-13,1000.00,0.00,,011,C00499947,Friends Of Dan Kildee,H2MI05119,Kildee,Dan,,,,H,MI,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4403,,,ORG,Martin Heinrich For Senate,,,,,,660 Pennsylvania AVE SE STE 201,,Washington,DC,20003,P2024,,2023-06-07,1000.00,0.00,,011,,Martin Heinrich For Senate,S2NM00088,Heinrich,Martin,,,,S,NM,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4409,,,CCM,Julia Brownley For Congress,,,,,,C/o The Strathee Group,PO Box 15096,Washington,DC,20003,P2024,,2023-06-13,2500.00,0.00,,011,C00513077,Julia Brownley For Congress,H2CA00120,Brownley,Julia,,,,H,CA,26,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4407,,,CCM,Tammy For Illinois,,,,,,124 Washington ST STE 101,,Foxboro,MA,02035,G2028,,2023-06-15,1000.00,0.00,,011,C00574889,Tammy For Illinois,S6IL00292,Duckworth,Tammy,,,,S,IL,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4399,,,CCM,Mark DeSaulnier For Congress,,,,,,660 Pennsylvania AVE SE #202,,Washington,DC,20003,P2024,,2023-06-07,3500.00,0.00,,011,C00554709,Mark DeSaulnier For Congress,H0CA10073,DeSaulnier,Mark,,,,H,CA,11,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4406,,,CCM,Ron Estes For Congress,,,,,,220 W Windsor AVE,,Alexandria,VA,22301,P2024,,2023-06-12,1000.00,0.00,,011,C00632067,Ron Estes For Congress,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4414,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania AVE SE #15180,,Washington,DC,20003,P2024,,2023-06-23,2500.00,0.00,,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4412,,,CCM,Rosen For Nevada,,,,,,PO Box 27195,,Las Vegas,NV,89126,P2024,,2023-06-13,1000.00,0.00,,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4417,,,CCM,Pete Stauber For Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-06-23,1000.00,0.00,,011,C00650697,Pete Stauber For Congress,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4402,,,CCM,Chuy For Congress,,,,,,137 N 14th Ave,,Melrose Park,IL,60160,P2024,,2023-06-06,1000.00,0.00,,011,C00661777,Chuy For Congress,H8IL04134,Garcia,Jesus,,,,H,IL,14,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4405,,,CCM,Don Bacon for Congress,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,P2024,,2023-06-12,1500.00,0.00,,011,C00575167,Don Bacon for Congress,H6NE02125,Bacon,Don,,,,H,NE,02,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4416,,,CCM,Ed Case For Congress,,,,,,10 E Street SE,,Washington,DC,20003,P2024,,2023-06-20,1000.00,0.00,,011,C00680918,Ed Case For Congress,H2HI02128,Case,Ed,,,,H,HI,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4400,,,CCM,Scanlon For Congress,,,,,,C/O Next Level Partners,PO Box 15320,Washington,DC,20003,P2024,,2023-06-05,1500.00,0.00,,011,C00669358,Scanlon For Congress,H8PA07200,Scanlon,Mary,Gay,,,H,PA,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4418,,,CCM,Scholten For Congress,,,,,,415 New Jersey AVE SE -- Unit 1,,Washington,DC,20003,P2024,,2023-06-21,1000.00,0.00,,011,C00711317,Scholten For Congress,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4404,,,CCM,Alaskans For Dan Sullivan,,,,,,Attn. Tim Koch,901 N. Washington ST STE 700,Alexandria,VA,22314,P2026,,2023-06-08,3000.00,0.00,,011,C00570994,Alaskans For Dan Sullivan,S4AK00214,Sullivan,Dan,,,,S,AK,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4411,,,CCM,John James For Michigan,,,,,,PO Box 628,,Saint Clair Shores,MI,48080,P2024,,2023-06-07,500.00,0.00,,011,C00798694,John James For Michigan,H2MI10150,James,John,,,,H,MI,10,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4413,,,CCM,Tokuda For Hawai'i,,,,,,PO Box 792,,Kane'ohn,HI,96744,P2024,,2023-06-13,1000.00,0.00,,011,C00813758,Tokuda For Hawai'i,H2HI02581,Tokuda,Jill,,,,H,HI,02,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4415,,,CCM,Gabe Vasquez For Congress,,,,,,Drawer L,,Mesilla,NM,88046,P2024,,2023-06-22,1000.00,0.00,,011,C00789404,Gabe Vasquez For Congress,H2NM02191,Vasquez,Gabe,,,,H,NM,02,,,,,,,,Political Contributions
