form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00830745,500338750,,,COM,Friends of Karl Frisch,,,,,,PO Box 3354,,Merrifield,VA,221163354,G2023,,2023-08-24,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500338751,,,COM,Committee to Elect Smita Nadia Hussain,,,,,,10 Orchard St,,Bloomingdale,NJ,074031709,G2023,,2023-08-24,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500338752,,,COM,Friends of Seema Dixit,,,,,,PO Box 442,,Centreville,VA,201220442,G2023,,2023-08-24,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500338753,,,COM,Erika for Loudoun,,,,,,PO Box 4207,,Leesburg,VA,201778335,G2023,,2023-08-24,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500338754,,,COM,Terri Schumacher for North Kitsap School Board,,,,,,PO Box 1927,,Poulsbo,WA,983700927,G2023,,2023-08-24,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500367354,,,COM,Lockwood for Loudoun,,,,,,PO Box 2367,,Purcellville,VA,201342367,G2023,,2023-09-08,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500393045,,,ORG,Marlow Child Nutrition,,,,,,PO Box 73,,Marlow,OK,730550073,,,2023-09-21,1000.00,0.00,Charitable Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500367355,,,COM,Lisa for Coles,,,,,,PO Box 1281,,Manassas,VA,201081281,G2023,,2023-09-08,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500595926,,,ORG,Marlow Child Nutrition,,,,,,PO Box 73,,Marlow,OK,730550073,,,2023-10-10,-1000.00,0.00,Void of Check Issued 9/21/23,,,,,,,,,,,,,,,,,,,,
SB29,C00830745,500607177,,,ORG,Red Apple Dining,,,,,,400 E Lake Mary Blvd,,Sanford,FL,327737125,,,2023-12-20,1000.00,0.00,Charitable Contribution,,,,,,,,,,,,,,,,,,,,
