form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00114702,15207864,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-02-07,220.30,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15221139,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-02-14,22.32,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15221350,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-02-15,33.30,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15228569,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-02-28,22.32,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15228570,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-02-28,22.32,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15243883,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-03-08,22.32,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15557183,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-05-09,83.34,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15656295,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-05-16,11.32,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15656332,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-05-09,5.00,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15753757,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-06-19,44.32,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00114702,15757505,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,,,2023-06-23,110.32,0.00,,001,,,,,,,,,,,,,,,,,,,
