form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00458570,501123303,,,PAC,CASEY KEYSTONE VICTORY FUND,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-12-07,5000.00,0.00,Contribution,,C00545830,CASEY KEYSTONE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00458570,501135363,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,E2023,Recount,2023-09-29,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00458570,501135305,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-09-29,4000.00,0.00,Contribution,,C00834218,,,Slotkin,Elissa,,,,S,MI,,,,,,,,,
SB23,C00458570,501127233,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-09-29,2500.00,0.00,Contribution,,C00420760,,,HIRONO,MAZIE K,,,,S,HI,00,,,,,,,,
SB23,C00458570,501127234,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,G2024,,2023-09-29,2500.00,0.00,Contribution,,C00420760,,,HIRONO,MAZIE K,,,,S,HI,00,,,,,,,,
SB23,C00458570,501135301,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO Box 15293,,Washington,DC,200030293,P2024,,2023-09-29,5000.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB23,C00458570,501135302,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO Box 15293,,Washington,DC,200030293,G2024,,2023-09-29,5000.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB23,C00458570,501122319,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-12-07,5000.00,0.00,Contribution,,C00495358,,,KAINE,TIMOTHY,MICHAEL,,,S,VA,,,,,,,,,
SB23,C00458570,501122320,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2023-12-07,5000.00,0.00,Contribution,,C00495358,,,KAINE,TIMOTHY,MICHAEL,,,S,VA,,,,,,,,,
SB23,C00458570,501117391,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-09-21,5000.00,0.00,Contribution,,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,,,,,,,,,
SB23,C00458570,501117392,,,CCM,MENENDEZ FOR SENATE,,,,,,PO Box 32248,,Newark,NJ,071020648,P2024,,2023-09-25,5000.00,0.00,Contribution,,C00264564,,,MENENDEZ,ROBERT,,,,S,NJ,,,,,,,,,
SB23,C00458570,501135303,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,G2024,,2023-09-29,5000.00,0.00,Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00458570,501135320,,,CCM,SINEMA FOR ARIZONA,,,,,,PO Box 7586,,Phoenix,AZ,850117586,P2024,,2023-11-09,5000.00,0.00,Contribution,,C00508804,,,SINEMA,KYRSTEN,,,,S,AZ,,,,,,,,,
SB23,C00458570,501135358,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-09-29,5000.00,0.00,Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB23,C00458570,501135296,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2023-12-22,5000.00,0.00,Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB23,C00458570,501135318,,,PTY,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,,,,,,PO Box 4027,,Seattle,WA,981940027,,,2023-11-09,5000.00,0.00,Contribution,,C00114439,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00458570,501135361,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2023-09-29,2500.00,0.00,Contribution,,C00410803,,,WHITEHOUSE,SHELDON,,,II,S,RI,,,,,,,,,
SB23,C00458570,501135313,,,PAC,WOMENCOUNT PAC,,,,,,1016 Lincoln Blvd,Ste 303,San Francisco,CA,941291607,,,2023-10-23,2500.00,0.00,Contribution,,C00450098,WOMENCOUNT PAC,,,,,,,,,,,,,,,,,
