form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00377689,SB23.I29628,,,CCM,ROTH FOR WISCONSIN,,,,,,P.O. BOX 2224,,APPLETON,WI,54912,P2024,,2024-04-01,2000.00,,POLITICAL CONTIBUTION,011,,,,,,,,,,,,  ,,,,,,,
SB23,C00377689,SB23.I29635,,,CCM,BICE FOR CONGRESS,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2024-04-09,1500.00,,POLITICAL CONTIBUTION,011,C00703843,,H0OK05205,BICE,STEPHANIE,,,,H,OK,05,  ,,,,,,,
SB23,C00377689,SB23.I29636,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2024-04-09,1500.00,,POLITICAL CONTIBUTION,011,C00379735,,H2OK04055,COLE,TOM,,,,H,OK,04,  ,,,,,,,
SB23,C00377689,SB23.I29630,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,P2024,,2024-04-09,1000.00,,POLITICAL CONTIBUTION,011,C00870139,,,,,,,,,,,  ,,,,,,,
SB23,C00377689,SB23.I29631,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO BOX 296,,PROVO,UT,84603,P2024,,2024-04-09,1500.00,,POLITICAL CONTIBUTION,011,C00647339,,S4UT00282,CURTIS,JOHN,,,,S,UT,,  ,,,,,,,
SB23,C00377689,SB23.I29637,,,CCM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 47556,,TAMPA,FL,33646,P2024,,2024-04-09,1500.00,,POLITICAL CONTIBUTION,011,C00815373,,H2FL15241,LEE,LAUREL,,MRS.,,H,FL,15,  ,,,,,,,
SB23,C00377689,SB23.I29632,,,CCM,SAM BROWN FOR NEVADA,,,,,,PO BOX 750844,,LAS VEGAS,NV,89136,P2024,,2024-04-09,1500.00,,POLITICAL CONTIBUTION,011,C00845032,,S4NV00288,BROWN,SAM,,,,S,NV,,  ,,,,,,,
SB23,C00377689,SB23.I29634,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,3709 BRIAR CREST DRIVE,,JANESVILLE,WI,53546,G2024,,2024-04-09,2000.00,,POLITICAL CONTIBUTION,011,C00677286,,H8WI01156,STEIL,BRYAN ,GEORGE,,,H,WI,01,  ,,,,,,,
SB23,C00377689,SB23.I29633,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 7209,,HELENA,MT,59604,P2024,,2024-04-09,1000.00,,POLITICAL CONTIBUTION,011,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB23,C00377689,SB23.I29638,,,CCM,VALADAO FOR CONGRESS,,,,,,504 VAN NESS AVE,,FRESNO,CA,93721,P2024,,2024-04-09,1500.00,,POLITICAL CONTIBUTION,011,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,21,  ,,,,,,,
SB23,C00377689,SB23.I29641,,,CCM,HOGAN FOR MARYLAND INC.,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,P2024,,2024-04-26,2000.00,,POLITICAL CONTIBUTION,011,C00869016,,,,,,,,,,,  ,,,,,,,
