form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00466094,500191414,,,CCM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,523020811,G2024,,2024-09-30,1000.00,0.00,Contribution,,C00706267,,,Hinson Arenholz,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00466094,500191402,,,PAC,Blue Dog PAC,,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2024-09-30,1000.00,0.00,2024 Contribution,,C00305318,Blue Dog PAC,,,,,,,,,,,,,,,,,
SB23,C00466094,500191417,,,CCM,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,190470939,G2024,,2024-09-30,1000.00,0.00,Contribution,,C00607416,,,Fitzpatrick,Brian `,,,,H,PA,01,,,,,,,,
SB23,C00466094,500191408,,,CCM,Capito for West Virgina,,,,,,PO Box 11519,,Charleston,WV,253391519,P2026,,2024-09-30,1000.00,0.00,2026 Contribution,,C00539825,,,Capito,Shelley Moore,,,,S,WV,,,,,,,,,
SB23,C00466094,500191409,,,CCM,Ciscomani for Congress,,,,,,PO Box 35103,,Tucson,AZ,857405103,G2024,,2024-09-30,500.00,0.00,Contribution,,C00786194,,,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00466094,500191401,,,CCM,Julie Johnson for Congress,,,,,,PO Box 802765,,Dallas,TX,753802765,G2024,,2024-09-30,1000.00,0.00,Contribution,,C00843003,,,Johnson,Julie,,,,H,TX,32,,,,,,,,
SB23,C00466094,500191413,,,CCM,Mike Thompson For Congress,,,,,,5429 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-09-30,1000.00,0.00,Contribution,,C00326363,,,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00466094,500191411,,,CCM,Richard E Neal for Congress Committee,,,,,,76 Magnolia Ter,,Springfield,MA,011082533,G2024,,2024-09-30,1000.00,0.00,Contribution,,C00226522,,,Neal,Richard,E.,,,H,MA,01,,,,,,,,
SB23,C00466094,500191419,,,COM,Scalise Leadership Fund,,,,,,320 1st St SE,,Washington,DC,200031838,,,2024-09-30,1500.00,0.00,Contribution,,C00568162,Scalise Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00466094,500191404,,,CCM,Smucker for Congress,,,,,,824 S Milledge 824 South Ave,,Athens,GA,30605,G2024,,2024-09-30,1000.00,0.00,Contribution,,C00599464,,,Smucker,Lloyd,K,,,H,PA,11,,,,,,,,
