form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.63055,,,COM,Adamson for Indy,,,,,,230 E. Ohio St.,,Indianapolis,IN,46204,G2023,,2023-02-23,200.00,,"City Council, IN, 17",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63053,,,COM,Anderson For Peru,,,,,,322 W. 3rd St.,,Peru,IN,46970,G2023,,2023-02-23,200.00,,"City Council, IN",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63069,,,COM,Bill Moen for Assembly,,,,,,P.o. Box 1003,,Camden,NJ,08101,P2023,,2023-02-21,350.00,,"Assembly, NJ, 5 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63015,,,COM,Bowers for Lincoln,,,,,,4206 Touzalin Ave,,Lincoln,NE,68507,P2023,,2023-02-09,250.00,,"Lincoln City Council, NE, 1",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63034,,,COM,Coffman for Beech Grove,,,,,,332 Timber Grove Way,,Beech Grove,IN,46107,G2023,,2023-02-13,500.00,,"Mayor, IN,",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63019,,,ORG,Democratic Party of the 8th Congressional District,,,,,,1249 Garfield St.,,Niagara,WI,54151,G2023,,2023-02-13,280.00,,"None, WI, 8 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63013,,,COM,DiNapoli for New York,,,,,,Po Box 1776,,Mineola,NY,11501,P2026,,2023-02-09,500.00,,"NYS Comptroller, NY,",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.62997,,,COM,DOUGPAC,,,,,,4657 Forest Valley Drive,,St. Louis,MO,63128,P2024,,2023-02-02,1000.00,,"Senate, MO, 1 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63030,,,COM,Elect Sharon MacDonell,,,,,,Po Box 99221,,Troy,MI,48099,P2024,,2023-02-13,250.00,,"House, MI, 56 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63032,,,COM,Farhat for Michigan,,,,,,Po Box 195,,Dearborn,MI,48121,P2024,,2023-02-13,250.00,,"House, MI, 03 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63071,,,COM,Freiman for Assembly,,,,,,PO Box 191,,Kingston,NJ,08528,P2023,,2023-02-21,500.00,,"Assembly, NJ, 16 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.63024,,,COM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct. Sw,,Wyoming,MI,49519,P2024,,2023-02-13,250.00,,"House, MI, 83 dst",,,,,,,,,,,,,,,,,,,,
