form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00816751,BF4E550E3F1FE4D2BAA0,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-07-25,350.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B74EDB3D3CE35463FB39,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-08-09,300.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,BFC5C7AB454414478BC9,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-09-12,301.26,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B2435E7476A014613816,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-10-09,300.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B023A06B9532C4564B23,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-11-07,350.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,BA9E7293F515A443E84B,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-12-05,300.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B11B86F575FD74E96B86,,,ORG,"AXCAPITAL, LLC",,,,,,800 W 47TH ST,STE 200,KANSAS CITY,MO,64112,,,2023-12-06,300.00,,COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B4F41451ABD164078A7C,,,ORG,INTEGRATED SOLUTIONS,,,,,,4142 ADAMS AVE,,SAN DIEGO,CA,921162592,,,2023-08-14,333.33,,DATABASE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,BD1B832C0BADB4D90875,,,ORG,INTEGRATED SOLUTIONS,,,,,,4142 ADAMS AVE,,SAN DIEGO,CA,921162592,,,2023-09-12,100.00,,DATABASE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B867211EC87E84A83846,,,ORG,INTEGRATED SOLUTIONS,,,,,,4142 ADAMS AVE,,SAN DIEGO,CA,921162592,,,2023-10-13,100.00,,DATABASE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00816751,B4A6AEB583BA24D78AA7,,,ORG,INTEGRATED SOLUTIONS,,,,,,4142 ADAMS AVE,,SAN DIEGO,CA,921162592,,,2023-11-13,100.00,,DATABASE,001,,,,,,,,,,,,,,,,,,,,
