form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00284810,11881736,,,COM,Gopal for Senate,,,,,,901 West Park Ave.,Unit 6,Ocean,NJ,07712,,,2024-07-03,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11881815,,,COM,Rex Richardson for Mayor 2022,,,,,,249 E. Ocean Blvd.,#670,Long Beach,CA,90802,,,2024-07-03,250.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920928,,,COM,Friends of Lynn Decoite,,,,,,2030 Farrington Avenue,,Hoolehua,HI,96729,,,2024-08-07,1500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920930,,,COM,Friends of Sharon Moriwaki,,,,,,1050 Bishop Street,#451,Honolulu,HI,96813,,,2024-08-07,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920931,,,COM,Friends of Scott Saiki,,,,,,P.O. Box 12022,,Honolulu,HI,96828,,,2024-08-07,2000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920932,,,COM,Good Friends of Kyle Yamashita,,,,,,P.O. Box 880989,,Pukalani,HI,96788,,,2024-08-07,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920935,,,COM,Mark Gonzalez for Assembly 2024,,,,,,1100 O Street,Suite 200,Sacramento,CA,95814,,,2024-08-05,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920938,,,COM,Jesse Arreguin for Senate 2024,,,,,,1100 O Street,Suite 200,Sacramento,CA,95814,,,2024-08-05,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920939,,,COM,Angelique Ashby for Senate 2026,,,,,,1017 L Street,#794,Sacramento,CA,95814,,,2024-08-05,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920940,,,COM,Carlos Villapudua for State Senate 2024,,,,,,1017 L Street,#794,Sacramento,CA,95814,,,2024-08-05,3000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920941,,,COM,Christopher Cabaldon for Senate 2024,,,,,,1100 O Street,Suite 200,Sacramento,CA,95814,,,2024-08-05,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11920942,,,COM,Catherine Stefani for Assembly 2024,,,,,,1414 K Street,Suite 250,Sacramento,CA,95814,,,2024-08-05,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11949148,,,PTY,LOS ANGELES COUNTY DEMOCRATIC PARTY - STATE CANDIDATE COMMITTEE,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-09-05,400.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11952585,,,COM,Friends of Nancy King,,,,,,9901 Shrewsbury Court,,Montgomery Village,MD,20886,,,2024-09-12,500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11953892,,,COM,Robert Rivas For Assembly 2024,,,,,,1017 L Street,PMB #292,Sacramento,CA,95814,,,2024-09-18,5500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00284810,11956736,,,COM,Friends of John Pele,,,,,,P.O. Box 306,,Maunaloa,HI,96770,,,2024-09-27,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
