form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00327072,B851136,,,CCM,MAD 4 PA PAC,,,,,,499 S Capitol St SW Suite 420,,Washington,DC,20003,P2024,,2023-07-18,1000.00,,Contribution,011,C00670844,,H8PA04116,Dean,Madeleine,,,,H,PA,04,,,,,,,,
SB23,C00327072,B851135,,,CCM,Sylvia Garcia for Congress,,,,,,PO Box 15096,,Washington,DC,20003,P2024,,2023-07-18,1000.00,,Contribution,011,C00660555,,H8TX29052,Garcia,Sylvia,,,,H,TX,29,,,,,,,,
SB23,C00327072,B851276,,,CCM,Rounds for Senate,,,,,,317 Oak Lane,,Richmond,VA,23226,P2026,,2023-07-19,1000.00,,Contribution,011,C00532465,,S4SD00049,Rounds,Mike,,,,S,SD, ,,,,,,,,
SB23,C00327072,B851513,,,COM,Crapo Victory Committee,,,,,,228 South Washington St. #115,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-25,2500.00,,Contribution,011,C00649574,,,,,,,,,, ,,,,,,,,
SB23,C00327072,B853573,,,PTY,Consumer Bankers Association PAC (CBA PAC),,,,,,1225 New York Ave. NW Suite 1100,,Washington,DC,20005,O2023,Not Applicable,2023-08-28,2500.00,,Contribution,011,C00035535,,,,,,,,,, ,,,,,,,,
SB23,C00327072,B854884,,,CCM,Monica for Congress,,,,,,1317 W. Frontage Road Suite C,,Alamo,TX,78516,P2024,,2023-09-18,1000.00,,Contribution,011,C00765719,,H0TX15124,De La Cruz,Monica,,,,H,TX,15,,,,,,,,
SB23,C00327072,B854882,,,CCM,Salazar For Congress,,,,,,3725 West Flagler Street #281,,Miami,FL,33134,P2024,,2023-09-18,1000.00,,Contribution,011,C00714261,,H8FL27185,Salazar,Maria Elvira,,,,H,FL,27,,,,,,,,
SB23,C00327072,B854881,,,CCM,Sylvia Garcia for Congress,,,,,,PO Box 8530,,Houston,TX,77249,P2024,,2023-09-18,1000.00,,Contribution,011,C00660555,,H8TX29052,Garcia,Sylvia,,,,H,TX,29,,,,,,,,
SB23,C00327072,B857842,,,PAC,Alamo PAC,,,,,,919 Congress Ave Suite 1400,,Austin,TX,78701,O2023,Not Applicable,2023-10-23,1000.00,,Contribution,011,C00387464,,,,,,,,,, ,,,,,,,,
SB23,C00327072,B857841,,,CCM,French Hill for Arkansas,,,,,,PO BOX 7841,,Little Rock,AR,72217,P2024,,2023-10-23,2000.00,,Contribution,011,C00551275,,H4AR02141,Hill,French,,,,H,AR,02,,,,,,,,
SB23,C00327072,B857848,,,CCM,Huizenga for Congress,,,,,,PO Box 254,,Zeeland,MI,49464,P2023,,2023-10-23,1000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00327072,B860407,,,CCM,Byron Donalds for Congress,,,,,,2430 Vanderbilt Beach Rd Ste 108,,Naples,FL,34108,P2024,,2023-11-16,1000.00,,Contribution,011,C00733329,,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00327072,B860406,,,COM,Emmer Victory Committee,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,O2023,Not Applicable,2023-11-16,1000.00,,Contribution,011,C00573444,,,,,,,,,, ,,,,,,,,
SB23,C00327072,B856973,,,CCM,Maggie Hassan for NH,,,,,,P. O. Box 298,,Concord,NH,03302,P2028,,2023-11-16,2500.00,,Contribution,011,C00588772,,S6NH00091,Hassan,Maggie,,,,S,NH, ,,,,,,,,
SB23,C00327072,B856974,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,78523,P2024,,2023-11-16,1000.00,,Contribution,011,C00592659,,H6TX15162,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
SB23,C00327072,B860955,,,CCM,Chrissy Houlahan for Congress,,,,,,PO Box 222,,Devon,PA,19333,P2024,,2023-11-29,1000.00,,Contribution,011,C00637371,,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00327072,B860956,,,CCM,Sherman for Congress,,,,,,777 S. Figueroa St.  Ste. 4050,,Los Angeles,CA,90017,P2024,,2023-11-29,1000.00,,Contribution,011,C00308742,,H6CA24113,Sherman,Brad,,,,H,CA,32,,,,,,,,
SB23,C00327072,B860921,,,PAC,The Peter Norbeck Leadership PAC,,,,,,Post Office Box 477,,Pierre,SD,57501,O2023,Not Applicable,2023-11-29,1500.00,,Contribution,011,C00571976,,,,,,,,,, ,,,,,,,,
SB23,C00327072,B862510,,,PTY,Structured Finance Coalition PAC,,,,,,1776 I Street NW Ste. 501,,Washington,DC,20006,O2023,Not Applicable,2023-12-14,2000.00,,Contribution,011,C00633354,,,,,,,,,, ,,,,,,,,
