form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00776682,B-191783,B-191782,,ORG,Amazon,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-03-18,862.16,,BOOKS - 26,006,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Stephen Austin
SB21B,C00776682,B-191784,B-191782,,ORG,Amazon,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-03-18,862.16,,BOOKS - 26,006,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Stephen Austin
SB21B,C00776682,B-191785,B-191782,,ORG,Amazon,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-03-18,994.80,,BOOKS - 30,006,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Stephen Austin
SB21B,C00776682,B-191786,B-191782,,ORG,Amazon,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-03-18,994.80,,BOOKS - 30,006,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Stephen Austin
SB21B,C00776682,B-191787,B-191782,,ORG,Amazon,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-03-18,928.48,,BOOKS - 28,006,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Stephen Austin
SB21B,C00776682,B-191782,,,IND,,Austin,Stephen,,,,436 Santa Bartola,,Solana Beach,CA,92075,,,2024-04-01,4642.40,,BOOKS,006,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-262177,,,IND,,Austin,Stephen,,,,436 Santa Bartola,,Solana Beach,CA,92075,,,2024-06-07,9500.00,,EVENT COST,007,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-252120,,,ORG,Higgs Fletcher Mack,,,,,,401 West A Street,Ste 2600,San Diego,CA,92101,,,2024-05-29,2000.00,,LEGAL,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-196837,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-04-02,100.00,,SOFTWARE SUBSCRIPTION,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-201863,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-05-02,100.00,,SOFTWARE SUBSCRIPTION,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-262146,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-06-04,100.00,,SOFTWARE SUBSCRIPTION,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-262143,,,ORG,MANCE CREATIVE,,,,,,2525 CAMINO DEL RIO S #270,,San Diego,CA,92108,,,2024-06-04,2569.84,,PRINTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-252118,,,ORG,MANCE CREATIVE,,,,,,2525 CAMINO DEL RIO S #270,,San Diego,CA,92108,,,2024-06-18,1939.08,,PRINTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-252119,,,ORG,MANCE CREATIVE,,,,,,2525 CAMINO DEL RIO S #270,,San Diego,CA,92108,,,2024-06-27,2500.00,,PRINTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-252121,,,ORG,MANCE CREATIVE,,,,,,2525 CAMINO DEL RIO S #270,,San Diego,CA,92108,,,2024-06-27,150.00,,PRINTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00776682,B-262176,B-262177,,ORG,"Premiere Speakers Bureau, Inc",,,,,,109 International Drive #300,,Franklin,TN,37067,,,2024-05-10,11250.00,,EVENT COST: SPEAKER,007,,,,,,,,,,,00,,,,,,,X,MEMO: Debt Subvendor of-Stephen Austin
