form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00284885,23011986,,,COM,Scalise Leadership Fund 2024,,,,,,320 First Street SE,,Washington,DC,20003,,,2024-11-26,5000.00,0.00,"Issue Check back to JFC, refund to be sent by Ciscomani Campaign",011,,,,,,,,,,,,,,,,,,,"Issue Check back to JFC, refund to be sent by Ciscomani Campaign"
SB23,C00284885,23031959,,,CCM,Elfreth For Maryland,,,,,,"600 Pennsylvania Ave, SE",Suite 202,Washington,DC,20003,G2024,,2024-12-10,-2500.00,0.00,Void - Elfreth For Maryland,011,C00855353,Elfreth For Maryland,H4MD03156,Elfreth,Sarah,,Sen.,,H,MD,03,,,,,,,,Void - Elfreth For Maryland
SB23,C00284885,23031960,,,CCM,Elfreth For Maryland,,,,,,"600 Pennsylvania Ave, SE",Suite 202,Washington,DC,20003,G2024,,2024-12-10,2500.00,0.00,ReIssue of check dated 8/26/24,011,C00855353,Elfreth For Maryland,H4MD03156,Elfreth,Sarah,,Sen.,,H,MD,03,,,,,,,,ReIssue of check dated 8/26/24
SB23,C00284885,23215962,,,CCM,Chris Coons For Delaware,,,,,,PO Box 9900,,Newark,DE,19714,P2026,,2024-12-17,2500.00,0.00,Direct Contribution,011,C00475392,Chris Coons For Delaware,,Coons,Chris,Andrew,Sen.,,S,DE,,,,,,,,,Direct Contribution
SB23,C00284885,23215971,,,PAC,Velvet Hammer PAC,,,,,,P.O. Box 14362,,Saint Paul,MN,55114,,,2024-12-17,2500.00,0.00,Direct Contribution,011,C00692111,,,,,,,,,,,,,,,,,,Direct Contribution
SB23,C00284885,23215972,,,CCM,Friends Of Dave McCormick,,,,,,PO Box 23537,,Pittsburgh,PA,15222,G2024,General Debt 2024,2024-12-17,5000.00,0.00,Debt Retirement,011,C00851980,Friends Of Dave McCormick,S2PA00661,McCormick,Dave,,Mr.,,S,PA,,,,,,,,,Debt Retirement
SB23,C00284885,23215973,,,CCM,Bernie Moreno For Ohio,,,,,,30628 Detroit Rd #184,,Westlake,OH,44145,P2024,Primary Debt 2024,2024-12-17,5000.00,0.00,Debt Retirement,011,C00775585,Bernie Moreno For Ohio,S4OH00192,Moreno,Bernie,,Mr.,,S,OH,,,,,,,,,Debt Retirement
SB23,C00284885,23215975,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,P2026,,2024-12-17,5000.00,0.00,Direct Contribution,011,C00491357,Steve Daines For Montana,,Daines,Steve,David,Sen.,,S,MT,,,,,,,,,Direct Contribution
SB23,C00284885,23215977,,,CCM,Steve Daines For Montana,,,,,,PO Box 1598,,Helena,MT,596241598,G2026,,2024-12-17,5000.00,0.00,Direct Contribution,011,C00491357,Steve Daines For Montana,,Daines,Steve,David,Sen.,,S,MT,,,,,,,,,Direct Contribution
SB23,C00284885,23215978,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2024-12-17,5000.00,0.00,Direct Contribution,011,C00545772,Thom Tillis Committee,,Tillis,Thom,Roland,Sen.,,S,NC,,,,,,,,,Direct Contribution
