form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00144766,B77D14168CF704B0988B,,,PAC,ALABAMA FIRST PAC,,,,,,PO BOX 3723,,MONTGOMERY,AL,36109,O2023,Other,2023-06-12,5000.00,,Contribution to a Leadership PAC,,C00821058,ALABAMA FIRST PAC,,,,,,,,,,,,,,,,,,
SB23,C00144766,BD74C1DCDB6EF44AD9A8,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,PO BOX 50,,BALLWIN,MO,63022,P2024,,2023-06-27,1000.00,,Contribution to a Federal Candidate,,C00495846,ANN WAGNER FOR CONGRESS,H2MO02102,Wagner,Ann,,Rep.,,H,MO,02,,,,,,,,,
SB23,C00144766,BB452376D69B24C319A4,,,CCM,BECCA BALINT FOR VERMONT,,,,,,PO BOX 291,,BURLINGTON,VT,05402,P2024,,2023-06-12,1500.00,,Contribution to a Federal Candidate,,C00797175,BECCA BALINT FOR VERMONT,H2VT01076,Balint,Rebecca,Becca,,,H,VT,01,,,,,,,,,
SB23,C00144766,BD34AB80446854C3EADB,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,370 EAST SOUTH TEMPLE STE 580,,SALT LAKE CITY,UT,84111,P2024,,2023-03-13,1000.00,,Contribution to a Federal Candidate,,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,X,See Redesignation below,
SB23,C00144766,B8E7AB56C2CE348A4AC5,BD34AB80446854C3EADB,SB23,CCM,BLAKE MOORE FOR CONGRESS,,,,,,370 EAST SOUTH TEMPLE STE 580,,SALT LAKE CITY,UT,84111,O2024,Convention,2023-06-30,1000.00,,Contribution to a Federal Candidate,,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,X,Redesignation,
SB23,C00144766,BE0A28A9E20EB493D838,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,370 EAST SOUTH TEMPLE STE 580,,SALT LAKE CITY,UT,84111,P2024,,2023-03-29,2500.00,,Contribution to a Federal Candidate,,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,X,See Redesignation below,
SB23,C00144766,B5AEA883BF8CE412BAC4,BE0A28A9E20EB493D838,SB23,CCM,BLAKE MOORE FOR CONGRESS,,,,,,370 EAST SOUTH TEMPLE STE 580,,SALT LAKE CITY,UT,84111,O2024,Convention,2023-06-30,2500.00,,Contribution to a Federal Candidate,,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,X,Redesignation,
SB23,C00144766,B9FA12F6F924D421CA05,,,CCM,BRIAN FITZPATRICK FOR CONGRESS,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-06-09,1500.00,,Contribution to a Federal Candidate,,C00607416,BRIAN FITZPATRICK FOR CONGRESS,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,,
SB23,C00144766,BF6E6BCF1AE6F49108DA,,,PAC,BRIDGE PAC,,,,,,499 SOUTH CAPITOL ST SW SUITE 422,,Washington,DC,200034009,O2023,Other,2023-06-12,2500.00,,Contribution to a Leadership PAC,,C00399196,BRIDGE PAC,,,,,,,,,,,,,,,,,,
SB23,C00144766,B7635D29A420A4538A0C,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO Box 10570,,Savannah,GA,314120770,P2024,,2023-06-09,1500.00,,Contribution to a Federal Candidate,,C00543967,BUDDY CARTER FOR CONGRESS,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,,
