form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00320218,EB118099,,,PAC,All About Sacramento,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,,,2023-08-20,5000.00,,Non Federal Charitable Contribution,,,All About Sacramento,,,,,,,,,,,,,,,,,
SB29,C00320218,EB118128,,,PAC,"Bell for Democratic County Central Committee 2024, Patrick",,,,,,340 Castenada Avenue,,San Francisco,CA,94116,,,2023-12-21,2500.00,,Non Federal Contribution,,,"Bell for Democratic County Central Committee 2024, Patrick",,Bell,Patrick,,,,,,,,,,,,,,
SB29,C00320218,EB118126,,,PAC,"Boldt for San Leandro City Council 2024, Dylan",,,,,,6114 Majestic Avenue,,Oakland,CA,94605,,,2023-12-15,5000.00,,Non Federal Contribution,,,"Boldt for San Leandro City Council 2024, Dylan",,Boldt,Dylan,,,,,,,,,,,,,,
SB29,C00320218,EB118107,,,ORG,Capital College & Career Academy,,,,,,501 Arden Way,,Sacramento,CA,95815,,,2023-10-19,1000.00,,Non Federal Charitable Donation,,,,,,,,,,,,,,,,,,,,
SB29,C00320218,EB118131,,,PAC,"Chowdry for Placer County Supervisor D5 2024, Rick",,,,,,1809 S Street,Suite 101-368,Sacramento,CA,95811,,,2023-12-22,5500.00,,Non Federal Contribution,,,"Chowdry for Placer County Supervisor D5 2024, Rick",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118130,,,PAC,"Chowdry for Placer County Supervisor D5 2024, Rick",,,,,,1809 S Street,Suite 101-368,Sacramento,CA,95811,,,2023-12-22,5500.00,,Non Federal Contribution,,,"Chowdry for Placer County Supervisor D5 2024, Rick",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118108,,,PAC,"Desmond for Supervisor 2024, Rich",,,,,,"5150 Fair Oaks Boulevard, #101-293",,Carmichael,CA,95608,,,2023-11-14,2450.00,,Non Federal Contribution,011,,"Desmond for Supervisor 2024, Rich",,Desmond,Rich,,,,,,,,,,,,,,
SB29,C00320218,EB133431,,,PAC,"Dickinson for City Council 2024, Roger",,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2023-10-26,6800.00,,Non Federal Contribution,,,"Dickinson for City Council 2024, Roger",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118098,,,PAC,"Dosick for Natomas School Board 2023, Scott",,,,,,"1809 - S Street, Suite 101-368",,Sacramento,CA,95811,,,2023-07-20,5000.00,,Non Federal Contribution,,,"Dosick for Natomas School Board 2023, Scott",,,,,,,,,,,,,,,,,
SB29,C00320218,EB133440,,,PAC,Gifts to Share,,,,,,"915 I Street, 3rd Floor",,Sacramento,CA,95814,,,2023-12-15,2500.00,,Non Federal Charitable Contribution,,,Gifts to Share,,,,,,,,,,,,,,,,,
SB29,C00320218,EB118122,,,PAC,Justice Beyond the Courtroom,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2023-09-15,3500.00,,Non Federal Charitable Contribution,,,Justice Beyond the Courtroom,,,,,,,,,,,,,,,,,
SB29,C00320218,EB118112,,,PAC,"Kennedy for Supervisor 2026, Patrick",,,,,,1809 S Street,Suite 101,Sacramento,CA,95811,,,2023-11-15,250.00,,Non Federal Contribution,,,"Kennedy for Supervisor 2026, Patrick",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118109,,,PAC,"Mccarty Mayor 2024, Kevin",,,,,,1809 S Street,Suite 101,Sacrmento,CA,95811,,,2023-11-14,13550.00,,Non Federal Contribution,,,"Mccarty Mayor 2024, Kevin",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118113,,,PAC,"Middleton for Assembly 2024, Porsche",,,,,,400 Capitol Mall,Suite 2400,Sacramento,CA,95814,,,2023-11-15,3000.00,,Non Federal Contribution,,,"Middleton for Assembly 2024, Porsche",,,,,,,,,,,,,,,,,
