form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00428623,EB304412,,,CCM,Lois Frankel for Congress,,,,,,P.O. Box 480503,,Delray Beach,FL,33446,P2024,,2024-06-07,1000.00,,2024 Contribution,011,C00494856,Lois Frankel for Congress,,Frankel,Lois,,,,H,FL,22,,,,,,,,
SB23,C00428623,EB304411,,,CCM,Nancy Mace for Congress,,,,,,"295 Seven Farms Drive, Suite C-186",,Charleston,SC,29492,P2024,,2024-06-07,1000.00,,2024 Contribution,011,C00710103,Nancy Mace for Congress,,Mace,Nancy,,,,H,SC,01,,,,,,,,
SB23,C00428623,EB304958,,,CCM,Joe Morelle for Congress,,,,,,P.O. Box 90914,,Rochester,NY,14609,P2024,,2024-06-14,1000.00,,2024 Contribution,011,C00675108,Joe Morelle for Congress,,Morelle,Joe,,,,H,NY,25,,,,,,,,
SB23,C00428623,EB304954,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,76105,G2024,,2024-06-14,1000.00,,2024 Contribution,011,C00506832,Marc Veasey Congressional Campaign Committee,,Veasey,Marc,,,,H,TX,33,,,,,,,,
SB23,C00428623,EB304956,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Avenue,,Sacramento,CA,95841,G2024,,2024-06-14,1000.00,,2024 Contribution,011,C00326363,Mike Thompson For Congress,,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00428623,EB304955,,,CCM,Norma Torres For Congress,,,,,,728 W. Edna Place,,Covina,CA,91722,G2024,,2024-06-14,1000.00,,2024 Contribution,011,C00557652,Norma Torres For Congress,,Torres,Norma,,,,H,CA,35,,,,,,,,
SB23,C00428623,EB304953,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,P2024,,2024-06-14,1000.00,,2024 Contribution,011,C00607200,Suozzi For Congress,,Suozzi,Tom,,,,H,NY,03,,,,,,,,
SB23,C00428623,EB304957,,,CCM,Swalwell For Congress,,,,,,PO Box 2847,,Dublin,CA,94568,G2024,,2024-06-14,1000.00,,2024 Contribution,011,C00502294,Swalwell For Congress,,Swalwell,Eric,,,,H,CA,14,,,,,,,,
SB23,C00428623,EB304959,,,CCM,Beth Van Duyne for Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2024-06-21,1000.00,,2024 Contribution,011,C00714865,Beth Van Duyne for Congress,,Duyne,Beth Van,,,,H,TX,24,,,,,,,,
SB23,C00428623,EB304960,,,CCM,Julia Brownley for Congress,,,,,,PO Box 2018,,Thousand Oaks,CA,91358,G2024,,2024-06-21,1000.00,,2024 Contribution,011,C00513077,Julia Brownley for Congress,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00428623,EB304961,,,COM,Tomorrow is Meaningful PAC,,,,,,7620 Rivers Ave,"Suite 370, #312",North Charleston,SC,29406,,,2024-06-21,-4000.00,,Void check originally dated 3/29/24,011,C00495887,Tomorrow is Meaningful PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB304962,,,COM,Tomorrow is Meaningful PAC,,,,,,7620 Rivers Ave,"Suite 370, #312",North Charleston,SC,29406,,,2024-06-21,4000.00,,2024 Contribution,011,C00495887,Tomorrow is Meaningful PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB304963,,,CCM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,52302,G2024,,2024-06-28,1000.00,,2024 Contribution,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00428623,EB304965,,,COM,Castro for Congress,,,,,,PO Box 544,,San Antonio,TX,78292,G2024,,2024-06-28,1000.00,,2024 Contribution,011,C00497933,Castro for Congress,,Castro,Joaquin,,,,H,TX,20,,,,,,,,
SB23,C00428623,EB304967,,,CCM,Jake Ellzey for Congress,,,,,,"791 Hwy 77 N, Suite-C #258",,Waxahachie,TX,75164,G2024,,2024-06-28,1000.00,,2024 Contribution,011,C00770438,Jake Ellzey for Congress,,Ellzey,Jake,,,,H,TX,06,,,,,,,,
SB23,C00428623,EB304966,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Avenue SE,#15180,Washington,DC,20003,G2024,,2024-06-28,2500.00,,2024 Contribution,011,C00541888,Katherine Clark for Congress,,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00428623,EB304964,,,CCM,Scott Peters for Congress,,,,,,PO Box 22074,,San Diego,CA,92192,G2024,,2024-06-28,1000.00,,2024 Contribution,011,C00503110,Scott Peters for Congress,,Peters,Scott,,,,H,CA,50,,,,,,,,
