form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00354605,0013372,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,2796.41,,Postcards Supporting NCS04 Newton,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013373,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1922.60,,Postcards Supporting NCS07 Lee,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013374,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,3007.03,,Postcards Supporting NCS11 Barnes,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013375,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,2564.27,,Postcards Supporting NCS13 Lassiter,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013376,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,2705.33,,Postcards Supporting NCS18 Adams,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013377,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1631.70,,Postcards Supporting NCS24 Britt,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013378,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,2055.16,,Postcards Supporting NCS42 McGinn,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013379,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,697.86,,Postcards Supporting NCH005 Ward,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013380,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1421.35,,Postcards Supporting NCH009 Reeder,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013381,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1148.78,,Postcards Supporting NCH012 Humphrey,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013382,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1080.90,,Postcards Supporting NCH024 Fontenot,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013383,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1418.38,,Postcards Supporting NCH025 Chesser,001,,,,,,,,,,,,,,,,,,,
SB29,C00354605,0013384,,,ORG,Click2Mail.com,,,,,,3103 10th St N Ste 201,,Arlington,VA,22201,G2024,,2024-10-15,1160.96,,Postcards Supporting NCH032 Sossamon,001,,,,,,,,,,,,,,,,,,,
