form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00764290,EB756,,,CCM,BIG SKY OPPORTUNITY PAC,,,,,,"228 S. WASHINGTON ST., SUITE 115",,Alexandria,VA,22314,,,2024-03-14,2500.00,,,011,C00542027,BIG SKY OPPORTUNITY PAC,,PAC,LEADERSHIP,,,,,,,,,,,,,,
SB23,C00764290,EB758,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,Syracuse,NY,13220,P2024,,2024-03-14,1000.00,,,011,C00806307,BRANDON FOR CONGRESS NY22,,WILLIAMS,BRANDON,,,,H,NY,22,,,,,,,,
SB23,C00764290,EB751,,,COM,CANTWELL VICTORY FUND,,,,,,"401 2ND AVE. SOUTH, SUITE 303",,Seattle,WA,98104,,,2024-03-14,2000.00,,,011,C00723189,CANTWELL VICTORY FUND,,COMMITTEE,JOINT FUNDRAISING,,,,,,,,,,,,,,
SB23,C00764290,EB752,,,COM,CRAPO VICTORY COMMITTEE,,,,,,"228 S. WASHINGTON ST., SUITE 115",,Alexandria,VA,22314,,,2024-03-14,2500.00,,,011,C00649574,CRAPO VICTORY COMMITTEE,,COMMITTEE,JOINT FUNDRAISING,,,,,,,,,,,,,,
SB23,C00764290,EB754,,,CCM,FRIENDS OF MARK WARNER,,,,,,1751 POTOMAC GREENS DR.,,Alexandria,VA,22314,P2026,,2024-03-14,2500.00,,,011,C00438713,FRIENDS OF MARK WARNER,,WARNER,MARK,,,,S,VA,,,,,,,,,
SB23,C00764290,EB753,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,Cape Girardeau,MO,63702,P2024,,2024-03-14,2000.00,,,011,C00541862,JASON SMITH FOR CONGRESS,,SMITH,JASON,,,,H,MO,08,,,,,,,,
SB23,C00764290,EB760,,,CCM,JOHNSON LEADERSHIP FUND,,,,,,"228 S. WASHINGTON ST., SUITE 115",,Alexandria,VA,22314,,,2024-03-14,2500.00,,,011,C00771246,JOHNSON LEADERSHIP FUND,,COMMITTEE,JOINT FUNDRAISING,,,,,,,,,,,,,,
SB23,C00764290,EB762,,,COM,JOINING IDEAS TO MOTIVATE MOVEMENT FOR YOU (JIMMY PAC),,,,,,"122 C ST., NW, SUITE 260",,Washington,DC,20001,,,2024-03-14,2500.00,,,011,C00680132,JOINING IDEAS TO MOTIVATE MOVEMENT FOR YOU (JIMMY PAC),,PAC,LEADERSHIP,,,,,,,,,,,,,,
SB23,C00764290,EB761,,,CCM,LARSON FOR CONGRESS,,,,,,PO BOX 261172,,Hartford,CT,06126,P2024,,2024-03-14,1500.00,,,011,C00330142,LARSON FOR CONGRESS,,LARSON,JOHN,,,,H,CT,01,,,,,,,,
SB23,C00764290,EB757,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,Ottumwa,IA,52501,P2024,,2024-03-14,1000.00,,,011,C00558825,MILLER-MEEKS FOR CONGRESS,,MILLER-MEEKS,MARIANNETTE,,,,H,IA,01,,,,,,,,
SB23,C00764290,EB759,,,COM,NUTMEG PAC,,,,,,"1111 SUMMER ST., SUITE 302",,Stamford,CT,06905,,,2024-03-14,1000.00,,,011,C00492983,NUTMEG PAC,,PAC,LEADERSHIP,,,,,,,,,,,,,,
SB23,C00764290,EB755,,,COM,TRUE NORTH PAC,,,,,,"901 N. WASHINGTON ST., SUITE 700",,Alexandria,VA,22314,,,2024-03-14,3000.00,,,011,C00571000,TRUE NORTH PAC,,PAC,LEADERSHIP,,,,,,,,,,,,,,
