form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500015234,,,PAC,ASPIRE PAC,,,,,,910 17Th St NW,Ste 925,Washington,DC,200062641,O2023,,2023-02-07,5000.00,0.00,2023 membership,011,C00506907,ASPIRE PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500015245,,,CCM,August Pfluger For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,P2024,,2023-02-14,1000.00,0.00,,011,C00719294,,,PFLUGER,AUGUST,,,,H,TX,11,,,,,,,,
SB23,C00002972,500015264,,,CCM,Austin Scott For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,P2024,,2023-02-23,1500.00,0.00,,011,C00482737,,,SCOTT,AUSTIN,,,,H,GA,08,,,,,,,,
SB23,C00002972,500015274,,,CCM,Bilirakis For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-02-23,1000.00,0.00,,011,C00408534,,,BILIRAKIS,GUS,,,,H,FL,12,,,,,,,,
SB23,C00002972,500015236,,,CCM,Blake Moore For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,P2024,,2023-02-14,1000.00,0.00,,011,C00738872,,,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00002972,500015226,,,PAC,Blue Dog Pac,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,O2023,,2023-02-07,5000.00,0.00,2023 Membership,011,C00305318,Blue Dog Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500015267,,,CCM,Bonnie Watson Coleman For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-02-23,1000.00,0.00,,011,C00558437,,,WATSON COLEMAN,BONNIE,,,,H,DC,12,,,,,,,,Date|02-27-23|Date  Time|5pm|Time  Venue|Gatsby|Venue  Participants|Montee Wynn|Participants
SB23,C00002972,500015277,,,CCM,Bryan Steil For Wisconsin Inc,,,,,,8616 Buckboard Dr,,Alexandria,VA,223082215,P2024,,2023-02-28,1000.00,0.00,,011,C00677286,,,STEIL,BRYAN,,,,H,WI,01,,,,,,,,
SB23,C00002972,500015238,,,CCM,CAREY FOR CONGRESS,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-02-14,1000.00,0.00,,011,C00779603,,,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00002972,500015275,,,CCM,Ciscomani For Congress,,,,,,2308 Mount Vernon Ave,# 337,Alexandria,VA,223011328,P2024,,2023-02-23,1000.00,0.00,,011,C00786194,,,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00002972,500015231,,,PAC,Congressional Black Caucus Pac,,,,,,1100 New Jersey Ave SE,Ste 2410,Washington,DC,200033302,O2023,,2023-02-07,5000.00,0.00,2023 Membership,011,C00147512,Congressional Black Caucus Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500015232,,,PAC,Congressional Hispanic Caucus BOLD PAC,,,,,,PO Box 15096,,Washington,DC,200030096,O2023,,2023-02-07,5000.00,0.00,2023 Membership,011,C00365536,Congressional Hispanic Caucus BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500015216,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,P2024,,2023-02-07,1000.00,0.00,,011,C00559393,,,NEWHOUSE,DAN,,,,H,DC,04,,,,,,,,
SB23,C00002972,500015210,,,CCM,Darin Lahood For Congress,,,,,,PO Box 10735,,Peoria,IL,616120735,P2024,,2023-02-07,1000.00,0.00,,011,C00575050,,,LAHOOD,DARIN,,,,H,VA,18,,,,,,,,
SB23,C00002972,500015217,,,CCM,David Rouzer For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-02-07,1000.00,0.00,,011,C00501643,,,ROUZER,DAVID,,,,H,DC,07,,,,,,,,
SB23,C00002972,500015213,,,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,P2024,,2023-02-07,1000.00,0.00,,011,C00369801,,,SCOTT,DAVID,,,,H,DC,13,,,,,,,,
SB23,C00002972,500015241,,,CCM,Deb Fischer For Us Senate Inc,,,,,,228 S Washington St,Ste 115,Alexandria,VA,223145404,P2024,,2023-02-14,1500.00,0.00,,011,C00498907,,,FISCHER,DEB,,,,S,VA,00,,,,,,,,
SB23,C00002972,500015205,,,CCM,Debbie Dingell For Congress,,,,,,PO Box 636,,Annandale,VA,220030636,P2024,,2023-02-07,1500.00,0.00,,011,C00558213,,,DINGELL,DEBBIE,,,,H,MI,12,,,,,,,,
