form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00320218,EB118072,,,PAC,California Democratic Party,,,,,,1830 9th Street,,Sacramento,CA,95811,,,2023-03-23,10000.00,,Non Federal Contribution,,,California Democratic Party,,,,,,,,,,,,,,,,,
SB29,C00320218,EB112852,,,PAC,"Jamerson for EGUSD Trustee 2024, Gina",,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2023-02-23,245.00,,Non Federal Contribution,011,,"Jamerson for EGUSD Trustee 2024, Gina",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118075,,,PAC,"Kerth for SMUD 2024, Rob",,,,,,1787 Tribute Road,Suite K,Sacramento,CA,95815,,,2023-04-21,249.00,,Non Federal Contribution,,,"Kerth for SMUD 2024, Rob",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118081,,,PAC,"Maple for City Council 2026, Katie",,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2023-06-15,249.00,,Non Federal Contribution,,,"Maple for City Council 2026, Katie",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118069,,,ORG,Meristem,,,,,,9200 Fair Oaks Boulevard,,Fair Oaks,CA,95628,,,2023-03-10,5000.00,,Charitable Donation,,,,,,,,,,,,,,,,,,,,
SB29,C00320218,EB118073,,,PAC,"Rivas for Assembly 2024, Robert",,,,,,1700 K Tribute Road,Suite 201,Sacramento,CA,95815,,,2023-04-03,9600.00,,Non Federal Contribution,,,"Rivas for Assembly 2024, Robert",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118067,,,ORG,Roberts Family Developement,,,,,,770 Darina Avenue,,Sacramento,CA,95815,,,2023-01-26,5000.00,,Charitable Donation,,,,,,,,,,,,,,,,,,,,
SB29,C00320218,EB112851,,,PAC,"Robles for Elk Grove City Council, Sergio",,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2023-02-23,245.00,,Non Federal Contribution,011,,"Robles for Elk Grove City Council, Sergio",,,,,,,,,,,,,,,,,
SB29,C00320218,EB112850,,,PAC,Sacramento ACT,,,,,,2701 Del Paso Road,Suite 130-604,Sacramento,CA,95835,,,2023-02-16,1500.00,,Charitable Contribution,,,Sacramento ACT,,,,,,,,,,,,,,,,,
SB29,C00320218,EB118065,,,PAC,"Sacramento Asian Pacific Chamber of Commerce, The",,,,,,"2331 Alhambra Boulevard, Suite 100",,Sacramento,CA,95817,,,2023-01-13,2500.00,,Non Federal Contribution,,,"Sacramento Asian Pacific Chamber of Commerce, The",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118070,,,PAC,"Singh-Allen for Mayor 2024, Bobbie",,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2023-03-23,5500.00,,Non Federal Contribution,,,"Singh-Allen for Mayor 2024, Bobbie",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118078,,,PAC,"Stefani for Assembly 2024, Catherine",,,,,,465 California Street,Suite 425,San Francisco,CA,94104,,,2023-04-21,5500.00,,Non Federal Contribution,,,"Stefani for Assembly 2024, Catherine",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118077,,,PAC,"Suen City Council 2024, Darren",,,,,,"2200-B Douglas Blvd., Suite 140",,Roseville,CA,95661,,,2023-04-21,4900.00,,Non Federal Contribution,,,"Suen City Council 2024, Darren",,,,,,,,,,,,,,,,,
SB29,C00320218,EB118076,,,PAC,"Vang for City Council 2024, Mai",,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2023-04-21,249.00,,Non Federal Contribution,,,"Vang for City Council 2024, Mai",,,,,,,,,,,,,,,,,
