form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00340455,50388451,,,COM,Dillon for Senate,,,,,,2858 Welsh Rd,,Philadelphia,PA,19152,,,2024-06-06,1000.00,0.00,"James Dillon, STATE SENATE 5th PA",011,,,,Dillon,James,,PA Sen.,,,,,,,,,,,,"James Dillon, STATE SENATE 5th PA"
SB29,C00340455,50388457,,,COM,Friends of Tom Mehaffie,,,,,,PO Box 414,,Harrisburg,PA,17108,,,2024-06-06,1000.00,0.00,"Thomas Mehaffie, STATE HOUSE 106th PA",011,,,,Mehaffie,Thomas,L.,PA Rep.,III,,,,,,,,,,,"Thomas Mehaffie, STATE HOUSE 106th PA"
SB29,C00340455,50388459,,,COM,Committee to Elect Patrick Ginnetti,,,,,,PO Box 936,,Youngstown,OH,44501,,,2024-06-06,750.00,0.00,"Patrick Ginnetti, County Engineer  OH",011,,,,Ginnetti,Patrick,T.,Mr.,,,,,,,,,,,,"Patrick Ginnetti, County Engineer  OH"
SB29,C00340455,50388469,,,COM,Team Gergely,,,,,,1644 Fawcett Avenue,,White Oak,PA,15131,,,2024-06-06,600.00,0.00,"Matthew Gergely, STATE HOUSE 35th PA",011,,,,Gergely,Matthew,R.,PA Rep.,,,,,,,,,,,,"Matthew Gergely, STATE HOUSE 35th PA"
SB29,C00340455,50388478,,,COM,Committee to Elect Rob Kauffman,,,,,,1217 Kessler Dr,,Shippensburg,PA,17257,,,2024-06-06,500.00,0.00,"Robert Kauffman, STATE HOUSE 89th PA",011,,,,Kauffman,Robert,W.,PA Rep.,,,,,,,,,,,,"Robert Kauffman, STATE HOUSE 89th PA"
SB29,C00340455,50388479,,,COM,Friends of Eric Nelson,,,,,,PO Box 43,,New Stanton,PA,15672,,,2024-06-06,400.00,0.00,"Eric Nelson, STATE HOUSE 57th PA",011,,,,Nelson,Eric,R.,PA Rep.,,,,,,,,,,,,"Eric Nelson, STATE HOUSE 57th PA"
SB29,C00340455,50388480,,,COM,Friends of Frank Farry,,,,,,PO Box 231,,Langhorne,PA,190470221,,,2024-06-06,1000.00,0.00,"Frank Farry, STATE SENATE 6th PA",011,,,,Farry,Frank,A.,PA Sen.,III,,,,,,,,,,,"Frank Farry, STATE SENATE 6th PA"
SB29,C00340455,50411420,,,COM,Ohio Chamber of Commerce PAC,,,,,,"34 S Third Street, Suite 100",,Columbus,OH,43215,,,2024-06-18,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00340455,50411439,,,COM,Committee to Elect Kristine Howard,,,,,,PO Box 252,,Malvern,PA,193550241,,,2024-06-18,500.00,0.00,"Kristine Howard, STATE HOUSE 167th PA",011,,,,Howard,Kristine,C.,PA Rep.,,,,,,,,,,,,"Kristine Howard, STATE HOUSE 167th PA"
SB29,C00340455,50411450,,,COM,Friends of Joe Pittman,,,,,,119 S 3rd St,,Indiana,PA,15701,,,2024-06-18,1000.00,0.00,"Joseph Pittman, STATE SENATE 41st PA",011,,,,Pittman,Joseph,A.,PA Sen.,,,,,,,,,,,,"Joseph Pittman, STATE SENATE 41st PA"
SB29,C00340455,50411455,,,COM,Daniel E. Polivka Election Committee,,,,,,160 Country Club Dr SE,,Warren,OH,44484,,,2024-06-18,500.00,0.00,"Daniel Polivka, County Commissioner  OH",011,,,,Polivka,Daniel,E.,Mr.,,,,,,,,,,,,"Daniel Polivka, County Commissioner  OH"
SB29,C00340455,50411620,,,COM,Friends of Nate Davidson,,,,,,2347 N 7th St,PO Box 5447,Harrisburg,PA,17110,,,2024-06-19,500.00,0.00,"Nathan Davidson, STATE HOUSE 103rd PA",011,,,,Davidson,Nathan,,Mr.,,,,,,,,,,,,"Nathan Davidson, STATE HOUSE 103rd PA"
SB29,C00340455,50411621,,,COM,Friends of Sharif Street,,,,,,658 N 63rd St,PO Box 28854,Philadelphia,PA,19151,,,2024-06-19,500.00,0.00,"Sharif Street, STATE SENATE 3rd PA",011,,,,Street,Sharif,,PA Sen.,,,,,,,,,,,,"Sharif Street, STATE SENATE 3rd PA"
