form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00663211,SE.24071,,,ORG,"Grey Outdoor, LLC",,,,,,P.O. Box 1591,,Wrightsville Beach,NC,28480,G2024,,2024-10-17,500.00,2024-10-17,234615.23,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24075,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-10-22,1000.00,2024-10-23,252097.55,Billboard Advertising,,C00663211,S,P00009423,Harris,Kamala,,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24077,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-10-26,2000.00,2024-11-06,2000.00,Billboard Advertising,,C00663211,O,,Cruz,Rafael,Edward Ted,,,S,00,TX,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24083,,,ORG,Lamar Advertising,,,,,,5321 Corporate Blvd.,,Baton Rouge,LA,70808,G2024,,2024-11-04,1750.00,2024-11-06,280254.55,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24072,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-10-19,1877.92,2024-10-21,236493.15,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24074,,,ORG,Matrix Media Services,,,,,,463 E Town St,,Columbus,OH,43215,G2024,,2024-10-22,3704.40,2024-10-23,251097.55,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24073,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-10-23,10900.00,2024-10-22,247393.15,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24076,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-10-25,15297.00,2024-10-25,267394.55,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24080,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-11-01,5555.00,2024-11-01,272949.55,Billboard Advertising,,C00663211,O,P80001571,Trump,Donald,J.,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
SE,C00663211,SE.24081,,,ORG,Outfront Media,,,,,,405 Lexington Ave,17th Fl,New York,NY,10174,G2024,,2024-11-01,5555.00,2024-11-01,278504.55,Billboard Advertising,,C00663211,S,P00009423,Harris,Kamala,,,,P,00,DC,Taylor,Claude,,,,2024-12-07,
