form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00640300,EB36740,,,ORG,NGP Van Internet,,,,,,"655 15th Street NW, Suite 650",,Washington,DC,20005,,,2024-02-01,1039.34,,Campaign Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB37017,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,,,2024-02-01,297.50,,Phone banking,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36746,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,,,2024-02-01,432.78,,Postcards,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36745,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,,,2024-02-01,427.68,,Postcards,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36747,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,,,2024-02-01,432.78,,Postcards,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36748,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-02-02,220.49,,Office supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36533,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,,,2024-02-02,-885.35,,Voter File,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36928,,,ORG,Paragon Payment Solutions,,,,,,"2141 East Broadway Road, Suite 202",,Tempe,AZ,85282,,,2024-02-02,500.66,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36749,,,ORG,NGP Van Internet,,,,,,"655 15th Street NW, Suite 650",,Washington,DC,20005,,,2024-02-03,150.00,,Campaign Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36521,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-02-04,9.39,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36524,,,ORG,ActBlue Technical Services,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2024-02-04,33.65,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36750,,,ORG,Safeway,,,,,,5918 Stoneridge Mall Road,,Pleasanton,CA,94588,,,2024-02-04,65.51,,Fundraising Supplies,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36530,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,,,2024-02-04,-682.00,,Phone banking,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36536,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,,,2024-02-05,-802.25,,Voter File,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36537,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,,,2024-02-05,-927.98,,Voter File,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36535,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,,,2024-02-05,-894.00,,Voter File,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36754,,,ORG,Meta Platforms (Facebook),,,,,,1 Hacker Way,,Menlo Park,CA,94025,,,2024-02-05,10.00,,GOTV online ads,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36755,,,ORG,Meta Platforms (Facebook),,,,,,1 Hacker Way,,Menlo Park,CA,94025,,,2024-02-05,15.00,,GOTV online ads,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36753,,,ORG,Meta Platforms (Facebook),,,,,,1 Hacker Way,,Menlo Park,CA,94025,,,2024-02-05,10.00,,GOTV online ads,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36752,,,ORG,Meta Platforms (Facebook),,,,,,1 Hacker Way,,Menlo Park,CA,94025,,,2024-02-05,10.00,,GOTV online ads,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36765,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-02-06,15.23,,Office supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640300,EB36764,,,ORG,Amazon.com,,,,,,410 Terry Avenue North,,Seattle,WA,98109,,,2024-02-06,5.45,,Office supplies,001,,,,,,,,,,,,,,,,,,,
