form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00383950,SB23.202032,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,P.O. BOX 31473,,CHARLOTTE,NC,28231,G2024,,2024-09-16,5000.00,,Campaign Contribution,011,C00546358,ALMA ADAMS FOR CONGRESS,H4NC12100,ADAMS,ALMA SHEALEY,,,,H,NC,12,,,,,,,,
SB23,C00383950,SB23.201942,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 MERCANTILE LN STE 100,,UPPER MARLBORO,MD,20774,G2024,,2024-07-24,5000.00,,Campaign Contribution,011,C00840017,ALSOBROOKS FOR SENATE,S4MD00327,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00383950,SB23.202004,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,G2024,,2024-09-16,2500.00,,Campaign Contribution,011,C00779603,CAREY FOR CONGRESS,H2OH15228,CAREY,MIKE,,,,H,OH,15,,,,,,,,
SB23,C00383950,SB23.202042,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 1805,,PLAINS,PA,18705,G2024,,2024-09-16,2500.00,,Campaign Contribution,011,C00509968,CARTWRIGHT FOR CONGRESS,H2PA17079,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00383950,SB23.201975,,,CCM,COOKE FOR CONGRESS,,,,,,P.O. BOX 1846,,EAU CLAIRE,WI,54702,G2024,,2024-09-06,5000.00,,Campaign Contribution,011,C00844993,COOKE FOR CONGRESS,H4WI03169,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00383950,SB23.201991,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,G2024,,2024-09-16,2500.00,,Campaign Contribution,011,C00809426,DESPOSITO FOR NEW YORK,H2NY04277,DESPOSITO,ANTHONY P,,,,H,NY,04,,,,,,,,
SB23,C00383950,SB23.202021,,,CCM,DOGGETT FOR CONGRESS,,,,,,PO BOX 5843,,AUSTIN,TX,78763,G2024,,2024-09-16,5000.00,,Campaign Contribution,011,C00286500,DOGGETT FOR CONGRESS,H4TX10028,DOGGETT,LLOYD,,,,H,TX,37,,,,,,,,
SB23,C00383950,SB23.201956,,,PAC,FF PAC,,,,,,611 PENNSYLVANIA AVE SE,NUM 143,WASHINGTON,DC,20003,G2024,,2024-09-03,5000.00,,Contribution (Contribution account),011,C00669259,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201959,,,PAC,FF PAC,,,,,,611 PENNSYLVANIA AVE SE,NUM 143,WASHINGTON,DC,20003,G2024,,2024-09-03,45000.00,,Contribution To Noncontribution account,011,,,,,,,,,,,,,,,,,,,
SB23,C00383950,SB23.201929,,,PAC,FIGHT LIKE HELL PAC,,,,,,1375 S WASHINGTON AVE.,STE. 300,LANSING,MI,48910,,,2024-07-23,2500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
