form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00823609,SB21B.950495,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-07-06,955.93,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.952575,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-07-20,858.83,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.958792,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-08-23,783.18,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.963132,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-10-03,757.71,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.967206,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-10-19,701.36,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.971310,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-11-17,682.53,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.975151,,,ORG,MEETING STREET SERVICES LLC,,,,,,#1224 4950 CENTREPOINT DR,SUITE 100,NORTH CHARLESTON,SC,29418,,,2023-12-27,669.08,,DIGITAL CONSULTING & ONLINE ADVERTISING
SB21B,C00823609,SB21B.953965,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-08-03,158.85,,DATA PROCESSING FEES
SB21B,C00823609,SB21B.960359,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-09-05,130.95,,DATA PROCESSING FEES
SB21B,C00823609,SB21B.964196,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT STREET,SUITE 401,BEVERLY,MA,01915,,,2023-10-03,111.60,,DATA PROCESSING FEES
