form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500024480,,,ORG,Barry Walker Sr. for Mayor,,,,,,PO Box 145,,Irmo,SC,290630145,G2023,,2023-11-09,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024436,,,COM,Beavercreek Fairer Funding Comm.,,,,,,2669 Greenside Dr,,Beavercreek,OH,454318603,,,2023-11-28,-200.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK original 6/22
SB29,C00002089,500024437,,,COM,Candice D. McKinley for Dekalb,,,,,,589 Alexander Hls,,Decatur,GA,300329806,,,2023-11-28,-500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK Original 06/22
SB29,C00002089,500024464,,,COM,Chari Kelly Campaign,,,,,,PO Box 161151,,Austin,TX,787161151,P2024,,2023-11-21,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024459,,,COM,Citizens for Troy,,,,,,7690 Thorntail Ct,,Concord Township,OH,440778998,G2024,,2023-11-30,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024473,,,COM,Committee to Elect Debbie Helsley,,,,,,210 Ailsie Dr,,Knoxville,TN,379204341,G2023,,2023-11-16,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500022700,,,COM,Committee to Elect Jay C. Hoffman,,,,,,PO Box 23738,,Belleville,IL,622230738,P2022,,2023-11-28,-250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK Original 06/22
SB29,C00002089,500024484,,,ORG,Committee to Re-Elect El-Mahdi Holly,,,,,,1740 Hudson Bridge Rd,# 1221,Stockbridge,GA,302816331,P2023,,2023-11-21,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024433,,,COM,Committee to Re-Elect Judge Sherrie Miday,,,,,,7966 Windridge Dr,,Broadview Heights,OH,441472589,G2022,,2023-11-28,-100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,VOID CK Original 05/22
SB29,C00002089,500024488,,,ORG,Committee To Reelect Howie Wonders,,,,,,985 Interstate 10 N,Ste 104,Beaumont,TX,777064815,G2023,,2023-11-28,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
