form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00752048,500129060,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-02,2500.00,,920644.91,Actual Cost for Production of Digital Ads As Disclosed on 10/4 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129061,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-02,23500.00,,920644.91,Actual Cost for Production of Digital Ads As Disclosed on 10/4 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129062,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-02,17965.75,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/4 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129063,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-02,150912.37,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/4 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129754,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-12,7052.11,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/14 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129757,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-12,21156.32,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/14 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129809,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-13,6323.50,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/15 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129813,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-13,18970.50,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/15 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129810,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-14,6074.12,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/15 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129811,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-14,18222.35,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/15 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129957,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-15,13152.87,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/17 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129958,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-15,39458.62,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/17 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129959,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-16,27653.86,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/17 48-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
SE,C00752048,500129960,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-16,9217.95,,920644.91,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/17 48-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-10-23,
