form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00371856,SB29.13871,,,COM,BARB KNIFF MCCULLA FOR IOWA,,,,,,1309 ELMRIDGE DR,,PELLA,IA,50219,,,2024-09-30,1500.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13872,,,COM,CITIZENS FOR PAT GRASSLEY,,,,,,30601 Deer Trail Drive,,New Hartford,IA,50660,,,2024-09-30,3000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13853,,,COM,DAN ZUMBACH FOR SENATE,,,,,,2618 140th Avenue,,Ryan,IA,52330,,,2024-09-25,4000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13873,,,COM,ELIZABETH WILSON FOR IOWA,,,,,,1407 7TH ST,,MARION,IA,52302,,,2024-09-30,1000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13849,,,COM,FRIENDS OF WHITVER,,,,,,3400 SE GLENSTONE DR,,GRIMES,IA,50111,,,2024-09-24,3000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13868,,,COM,GEHLBACH FOR IOWA HOUSE,,,,,,15935 HAMMONTREE DR,,URBANDALE,IA,50323,,,2024-09-30,1000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13851,,,COM,INGELS FOR IOWA HOUSE,,,,,,13298 130th Street,,Randalia,IA,52164,,,2024-09-25,1500.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13869,,,COM,IOWANS FOR COOLING,,,,,,5512 MAYFAIR ST SW,,CEDAR RAPIDS,IA,52404,,,2024-09-30,1000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13852,,,COM,KAUFMANN FOR STATE HOUSE,,,,,,1527 330th Street,,Wilton,IA,52778,,,2024-09-25,1500.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13850,,,COM,LATHAM FOR IOWA,,,,,,208 Brickyard Court,,Sheffield,IA,50475,,,2024-09-25,1500.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13867,,,COM,MOORE FOR STATE REPRESENTATIVE,,,,,,BOX 224,,GRISWOLD,IA,51535,,,2024-09-30,1000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13870,,,COM,SCHEETZ FOR IOWA,,,,,,PO BOX 14221,,CEDAR RAPIDS,IA,52406,,,2024-09-30,1000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13859,,,COM,SINCLAIR FOR IOWA,,,,,,1255 King Road,,Allerton,IA,50008,,,2024-09-30,3000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13841,,,COM,WILZ FOR IOWA,,,,,,819 N COURT,,OTTUMWA,IA,52501,,,2024-09-25,2000.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13854,,,COM,WOOD FOR IOWA,,,,,,1202 E 8TH ST,,NEW MARKET,IA,51646,,,2024-09-25,1500.00,,CONTRIBUTION,,,,,,,,,,,,,,,,,,,,
SB29,C00371856,SB29.13843,,,CCM,Young for Iowa House,,,,,,PO Box 123,,Van Meter,IA,50261,,,2024-09-26,2500.00,,CONTRIBUTION,,,,,,,,,,,IA,,,,,,,,,
