form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00571000,SB23.8919,,,PAC,ALASKA REPUBLICAN PARTY,,,,,,PO BOX 201049,,ANCHORAGE,AK,99520,O2023,Annual,2023-03-14,5000.00,,Contribution,,C00253260,,,,,,,,,,,,,,,,,,
SB23,C00571000,SB23.9119,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARCK,ND,58502,P2024,,2023-06-05,5000.00,,Contribution,,C00504704,CRAMER FOR SENATE,S8ND00120,CRAMER,KEVIN,,,,S,ND,00,,,,,,,,
SB23,C00571000,SB23.8944,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2023-03-27,5000.00,,Contribution,,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00571000,SB23.9053,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-05-15,5000.00,,Contribution,,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA,,,,S,TN,00,,,,,,,,
SB23,C00571000,SB23.9054,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2023-05-15,5000.00,,Contribution,,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA,,,,S,TN,00,,,,,,,,
SB23,C00571000,SB23.8877,,,PAC,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,O2023,Annual,2023-01-23,15000.00,,Contribution,,C00027466,,,,,,,,,,,,,,,,,,
SB23,C00571000,SB23.9020,,,CCM,RAND PAUL FOR US SENATE,,,,,,PO BOX 72928,,NEWPORT,KY,41072,G2022,,2023-03-31,-5000.00,,VOID: Orig. issued 9/7/2022,,C00496075,RAND PAUL FOR US SENATE,S0KY00156,PAUL,RAND,,,,S,KY,00,,,,,,,,
SB23,C00571000,SB23.9021,,,CCM,"TEAM HERSCHEL, INC",,,,,,1302 BELLEVUE AVE,,"DUBLIN,",GA,31021,R2022,Runoff,2023-03-31,-5000.00,,VOID: Orig. issued 11/30/2022,,C00787853,"TEAM HERSCHEL, INC",S2GA00225,WALKER,HERSCHEL,,,,S,GA,00,,,,,,,,
SB23,C00571000,SB23.9055,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,P2024,,2023-05-15,5000.00,,Contribution,,C00492785,TED CRUZ FOR SENATE,S2TX00312,CRUZ,RAFAEL EDWARD TED,,,,S,TX,00,,,,,,,,
SB23,C00571000,SB23.9056,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2024,,2023-05-15,5000.00,,Contribution,,C00492785,TED CRUZ FOR SENATE,S2TX00312,CRUZ,RAFAEL EDWARD TED,,,,S,TX,00,,,,,,,,
SB23,C00571000,SB23.8943,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,P2024,,2023-03-27,5000.00,,Contribution,,C00443218,WICKER FOR SENATE,S8MS00196,WICKER,ROGER F,,,,S,MS,00,,,,,,,,
