form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00001636,SB29.72773,,,COM,Citizens for Cassidy,,,,,,P.O. Box 408061,,Chicago,IL,60640,P2024,,2023-09-05,250.00,,"House, IL, 14 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72758,,,COM,Citizens for Lightford,,,,,,P.O. Box 7824,,Westchester,IL,60154,P2024,,2023-09-05,500.00,,"Senate, IL, 4 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72748,,,COM,Citizens to Elect Mike McKay,,,,,,407 Washington Street,,Cumberland,MD,21502,G2027,,2023-09-05,500.00,,"Senate, MD, 1 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72756,,,PTY,Democratic Party of Oregon,,,,,,1220 SW Morrison St Suite 910,,Portland,OR,97205,,,2023-09-05,1500.00,,Democratic Party of Oregon,,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72752,,,COM,Elect Arthur Ellis,,,,,,P.O. Box 329,,Marbury,MD,20658,G2027,,2023-09-05,500.00,,"Senate, MD, 28 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72769,,,COM,Ellman for IL Senate 21,,,,,,P.O. Box 4527,,Naperville,IL,60567,P2024,,2023-09-05,250.00,,"Senate, IL, 21 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72785,,,COM,Friends for Moylan,,,,,,P.O. Box 1613,,Des Plaines,IL,60018,P2024,,2023-09-05,250.00,,"House, IL, 55 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72750,,,COM,FRIENDS OF ANDREA HARRISON,,,,,,3103 La Dova Way,,Upper Marlboro,MD,20774,G2027,,2023-09-05,500.00,,"House, MD, 24 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72754,,,COM,Friends of Clarence Lam,,,,,,P.O. Box 891,,Columbia,MD,21044,G2027,,2023-09-05,500.00,,"Senate, MD, 12 dst",,,,,,,,,,,,,,,,,,,,
SB29,C00001636,SB29.72749,,,COM,FRIENDS OF DANA STEIN,,,,,,3501 Gardenview Road,,Baltimore,MD,21208,G2027,,2023-09-05,1000.00,,"House, MD, 11B dst",,,,,,,,,,,,,,,,,,,,
