form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00762930,SB23.2000,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,G2024,,2024-10-28,5000.00,,CONTRIBUTION,,,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB23,C00762930,SB23.2004,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,G2024,,2024-10-29,2000.00,,CONTRIBUTION,,,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
SB23,C00762930,SB23.2003,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,G2024,,2024-10-29,2000.00,,CONTRIBUTION,,,,H2NY04277,DESPOSITO,ANTHONY,P,,,H,NY,04,  ,,,,,,,
SB23,C00762930,SB23.2002,,,CCM,MARC FOR US,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,G2024,,2024-10-29,2000.00,,CONTRIBUTION,,,,H2NY19127,MOLINARO,MARCUS,,,,H,NY,19,  ,,,,,,,
SB23,C00762930,SB23.2001,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DR,#150,IRVINE,CA,92618,G2024,,2024-10-29,2500.00,,CONTRIBUTION,,,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00762930,SB23.2006,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN RD,PMB 119,HARRISBURG,PA,17112,G2024,,2024-10-29,2000.00,,CONTRIBUTION,,,,H2PA04135,SCOTT,PERRY,,,,H,PA,10,  ,,,,,,,
SB23,C00762930,SB23.2005,,,CCM,PAUL JUNGE FOR CONGRESS,,,,,,17195 SILVER PKWY,#408,FENTON,MI,48430,G2024,,2024-10-29,2000.00,,CONTRIBUTION,,,,H0MI08141,JUNGE,PAUL,,,,H,MI,08,  ,,,,,,,
SB23,C00762930,SB23.2007,,,CCM,ROB FOR PA,,,,,,11 DOCK ST,UNIT 971,PITTSTON,PA,18640,G2024,,2024-10-29,2000.00,,CONTRIBUTION,,,,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,  ,,,,,,,
SB23,C00762930,SB23.2008,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-10-30,1000.00,,CONTRIBUTION,,,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00762930,SB23.2009,,,PAC,BARRETT BRIGADE VICTORY FUND,,,,,,PO BOX 15221,,LANSING,MI,48901,,,2024-10-30,2000.00,,CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
